	('meanTotalCellCountBeforeTreatment 0',)	('meanTotalCellCountAfterTreatment 1',)	('meanTotalControlCellCount 2',)	('meanRelativeCellCountAfterTreatment 3',)	('meanRelativeGrowthRateAfterTreatment 4',)
('328034 1318', 'smSalt: 101', 'smName: GSK2126458', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	358.0	3124.0	0.11468	-0.17237
('328035 1319', 'smSalt: 101', 'smName: GSK 690693', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	2102.0	3124.0	0.67295	0.56691
('328036 1320', 'smSalt: 101', 'smName: GW843682', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	450.0	3124.0	0.14423	-0.13324
('328037 1321', 'smSalt: 101', 'smName: HG-5-113-01', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	631.0	3124.0	0.20216	-0.05653
('328038 1322', 'smSalt: 101', 'smName: HG-5-88-01', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	2098.0	3124.0	0.67146	0.56493
('328039 1323', 'smSalt: 103', 'smName: Imatinib', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	3387.0	3124.0	1.084	1.1112
('328040 1324', 'smSalt: 101', 'smName: JNK-9L', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	531.0	3124.0	0.16995	-0.099195
('328041 1325', 'smSalt: 101', 'smName: JW-7-24-1', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	414.0	3124.0	0.13261	-0.14864
('328042 1326', 'smSalt: 104', 'smName: Lapatinib', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	2210.0	3124.0	0.7073	0.6124
('328043 1327', 'smSalt: 102', 'smName: LDN-193189', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	230.0	3124.0	0.073824	-0.22648
('328044 1328', 'smSalt: 101', 'smName: Linifanib', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	2587.0	3124.0	0.82796	0.77218
('328045 1329', 'smSalt: 101', 'smName: Linsitinib', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	2514.0	3124.0	0.80471	0.74138
('328046 1330', 'smSalt: 102', 'smName: Mitoxantrone', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	172.0	3124.0	0.055048	-0.25135
('328047 1331', 'smSalt: 102', 'smName: Mitoxantrone', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	208.0	3124.0	0.066783	-0.23581
('328048 1332', 'smSalt: 102', 'smName: MK2206', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	2324.0	3124.0	0.74379	0.66072
('328049 1333', 'smSalt: 101', 'smName: Neratinib', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	1001.0	3124.0	0.32047	0.10014
('328050 1334', 'smSalt: 101', 'smName: Nilotinib', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	662.0	3124.0	0.21208	-0.043392
('328051 1335', 'smSalt: 101', 'smName: BIBF-1120', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	1168.0	3124.0	0.37392	0.17092
('328052 1336', 'smSalt: 101', 'smName: NU7441', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	1183.0	3124.0	0.37862	0.17714
('328053 1337', 'smSalt: 101', 'smName: BEZ235', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	893.0	3124.0	0.28591	0.054369
('328054 1338', 'smSalt: 101', 'smName: NVP-TAE684', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	531.0	3124.0	0.17016	-0.098912
('328055 1339', 'smSalt: 101', 'smName: PD0332991', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	1377.0	3124.0	0.44081	0.2595
('328056 1340', 'smSalt: 101', 'smName: PD0325901', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	643.0	3124.0	0.206	-0.051445
('328057 1341', 'smSalt: 101', 'smName: PD0325901', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	690.0	3124.0	0.22105	-0.031525
('328058 1342', 'smSalt: 101', 'smName: PD173074', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	828.0	3124.0	0.26511	0.026821
('328059 1343', 'smSalt: 101', 'smName: PD184352', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	1137.0	3124.0	0.36411	0.15792
('328060 1344', 'smSalt: 101', 'smName: Pelitinib', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	628.0	3124.0	0.2011	-0.057943
('328061 1345', 'smSalt: 101', 'smName: PF431396', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	489.0	3124.0	0.15661	-0.11685
('328062 1346', 'smSalt: 101', 'smName: PF477736', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	446.0	3124.0	0.14295	-0.13494
('328063 1347', 'smSalt: 101', 'smName: PF562271', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	461.0	3124.0	0.14776	-0.12858
('328064 1348', 'smSalt: 101', 'smName: PHA-665752', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	395.0	3124.0	0.12663	-0.15655
('328065 1349', 'smSalt: 101', 'smName: PHA-793887', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	397.0	3124.0	0.12717	-0.15585
('328066 1350', 'smSalt: 101', 'smName: PI103', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	684.0	3124.0	0.21902	-0.034209
('328067 1351', 'smSalt: 101', 'smName: PLX-4720', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	2248.0	3124.0	0.71947	0.6285
('328068 1352', 'smSalt: 101', 'smName: QL-X-138', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	572.0	3124.0	0.18317	-0.081677
('328069 1353', 'smSalt: 101', 'smName: QL-XII-47', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	412.0	3124.0	0.13186	-0.14963
('328070 1354', 'smSalt: 101', 'smName: Radicicol', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	693.0	3124.0	0.2219	-0.030395
('328071 1355', 'smSalt: 101', 'smName: Radicicol', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	748.0	3124.0	0.2395	-0.0070846
('328072 1356', 'smSalt: 101', 'smName: (R)- Roscovitine', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	2245.0	3124.0	0.71861	0.62737
('328073 1357', 'smSalt: 105', 'smName: Ruxolitinib', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	2151.0	3124.0	0.68842	0.58739
('328074 1358', 'smSalt: 101', 'smName: XL147', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	2579.0	3124.0	0.8254	0.76879
('328075 1359', 'smSalt: 101', 'smName: Saracatinib', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	1175.0	3124.0	0.37606	0.17375
('328076 1360', 'smSalt: 101', 'smName: Selumetinib', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	1102.0	3124.0	0.35269	0.14281
('328077 1361', 'smSalt: 101', 'smName: Rapamycin', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	1779.0	3124.0	0.56936	0.42973
('328078 1362', 'smSalt: 101', 'smName: Sorafenib', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	2854.0	3124.0	0.91363	0.88562
('328079 1363', 'smSalt: 101', 'smName: SU11274', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	886.0	3124.0	0.28367	0.051403
('328080 1364', 'smSalt: 101', 'smName: TG 101348', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	321.0	3124.0	0.10284	-0.18806
('328081 1365', 'smSalt: 101', 'smName: TGX221', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	2016.0	3124.0	0.64532	0.53032
('328082 1366', 'smSalt: 101', 'smName: Torin1', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	482.0	3124.0	0.15426	-0.11996
('328083 1367', 'smSalt: 101', 'smName: Torin2', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	397.0	3124.0	0.12727	-0.1557
('328084 1368', 'smSalt: 101', 'smName: Tozasertib', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	711.0	3124.0	0.22766	-0.022766
('328085 1369', 'smSalt: 101', 'smName: Trametinib', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	1000.0	3124.0	0.32005	0.099577
('328086 1370', 'smSalt: 101', 'smName: TWS119', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	424.0	3124.0	0.13591	-0.14426
('328087 1371', 'smSalt: 101', 'smName: PLX4032', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	1944.0	3124.0	0.62239	0.49995
('328088 1372', 'smSalt: 101', 'smName: Withaferin A', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	322.0	3124.0	0.10327	-0.18749
('328089 1373', 'smSalt: 101', 'smName: Withaferin A', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	326.0	3124.0	0.10434	-0.18608
('328090 1374', 'smSalt: 101', 'smName: WYE-125132', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	658.0	3124.0	0.2108	-0.045087
('328091 1375', 'smSalt: 101', 'smName: WZ3105', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	386.0	3124.0	0.12364	-0.16051
('328092 1376', 'smSalt: 101', 'smName: XMD11-50', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	548.0	3124.0	0.1756	-0.091707
('328093 1377', 'smSalt: 102', 'smName: Y39983', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	740.0	3124.0	0.23694	-0.010475
('328094 1378', 'smSalt: 101', 'smName: YM 201636', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	765.0	955.0	3124.0	0.30586	0.080787
('328095 1379', 'smSalt: 101', 'smName: ZSTK474', 'clName: Hs 578T', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	765.0	805.0	3124.0	0.25785	0.017214
('328096 1380', 'smSalt: 101', 'smName: Afatinib', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	1726.0	11155.0	0.15478	0.0034256
('328097 1381', 'smSalt: 101', 'smName: Sigma A6730', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	11014.0	11155.0	0.98736	0.9851
('328098 1382', 'smSalt: 101', 'smName: Flavopiridol', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	4715.0	11155.0	0.42266	0.31927
('328099 1383', 'smSalt: 101', 'smName: AT-7519', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	11122.0	11155.0	0.99701	0.99648
('328100 1384', 'smSalt: 101', 'smName: AZD 5438', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	10915.0	11155.0	0.97843	0.97456
('328101 1385', 'smSalt: 101', 'smName: AZD-6482', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	11212.0	11155.0	1.0051	1.006
('328102 1386', 'smSalt: 101', 'smName: AZD7762', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	9157.0	11155.0	0.82084	0.78876
('328103 1387', 'smSalt: 101', 'smName: AZD8055', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	6286.0	11155.0	0.56348	0.48531
('328104 1388', 'smSalt: 101', 'smName: AZD8330', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	2625.0	11155.0	0.23534	0.098408
('328105 1389', 'smSalt: 101', 'smName: AZD1152-HQPA', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	2690.0	11155.0	0.24119	0.10531
('328106 1390', 'smSalt: 101', 'smName: BI-2536', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	1015.0	11155.0	0.091045	-0.071722
('328107 1391', 'smSalt: 102', 'smName: BMS345541', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	11087.0	11155.0	0.99387	0.99278
('328108 1392', 'smSalt: 101', 'smName: BMS-387032', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	11126.0	11155.0	0.99734	0.99686
('328109 1393', 'smSalt: 101', 'smName: GDC-0980', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	10202.0	11155.0	0.91451	0.8992
('328110 1394', 'smSalt: 101', 'smName: NVP-AEW541', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	10983.0	11155.0	0.98455	0.98179
('328111 1395', 'smSalt: 101', 'smName: SB590885', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	11109.0	11155.0	0.99585	0.9951
('328112 1396', 'smSalt: 101', 'smName: PIK-93', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	11144.0	11155.0	0.99895	0.99877
('328113 1397', 'smSalt: 101', 'smName: KIN001-043', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	11293.0	11155.0	1.0123	1.0146
('328114 1398', 'smSalt: 101', 'smName: BYL719', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	10662.0	11155.0	0.95581	0.94789
('328115 1399', 'smSalt: 101', 'smName: NVP-AUY922', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	1257.0	11155.0	0.11271	-0.046179
('328116 1400', 'smSalt: 101', 'smName: A443654', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	10311.0	11155.0	0.92434	0.9108
('328117 1401', 'smSalt: 102', 'smName: OSI-027', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	10571.0	11155.0	0.94762	0.93824
('328118 1402', 'smSalt: 101', 'smName: XMD11-85h', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	10890.0	11155.0	0.97622	0.97196
('328119 1403', 'smSalt: 101', 'smName: HG-6-64-01', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	11289.0	11155.0	1.012	1.0141
('328120 1404', 'smSalt: 101', 'smName: WH-4-025', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	11668.0	11155.0	1.046	1.0542
('328121 1405', 'smSalt: 101', 'smName: WZ-4-145', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	10404.0	11155.0	0.93268	0.92062
('328122 1406', 'smSalt: 101', 'smName: XMD16-144', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	10283.0	11155.0	0.92177	0.90777
('328123 1407', 'smSalt: 101', 'smName: Brivanib', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	11133.0	11155.0	0.99803	0.99767
('328124 1408', 'smSalt: 101', 'smName: NVP-BKM120', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	11151.0	11155.0	0.99964	0.99958
('328125 1409', 'smSalt: 101', 'smName: BX-912', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	10337.0	11155.0	0.92667	0.91354
('328126 1410', 'smSalt: 102', 'smName: Canertinib', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	9108.0	11155.0	0.81648	0.78361
('328127 1411', 'smSalt: 101', 'smName: Celastrol', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	11896.0	11155.0	1.0664	1.0783
('328128 1412', 'smSalt: 101', 'smName: CGP60474', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	10131.0	11155.0	0.90818	0.89174
('328129 1413', 'smSalt: 101', 'smName: CGP60474', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	387.0	11155.0	0.034691	-0.13817
('328130 1414', 'smSalt: 101', 'smName: CHIR-99021', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	11560.0	11155.0	1.0363	1.0428
('328131 1415', 'smSalt: 101', 'smName: CP724714', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	11221.0	11155.0	1.0059	1.0069
('328132 1416', 'smSalt: 101', 'smName: CP466722', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	11482.0	11155.0	1.0293	1.0345
('328133 1417', 'smSalt: 101', 'smName: Crizotinib', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	10879.0	11155.0	0.97523	0.97079
('328134 1418', 'smSalt: 101', 'smName: CYT387', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	10543.0	11155.0	0.94508	0.93525
('328135 1419', 'smSalt: 101', 'smName: Dasatinib', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	8979.0	11155.0	0.80494	0.77001
('328136 1420', 'smSalt: 101', 'smName: Dasatinib', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	6203.0	11155.0	0.55607	0.47658
('328137 1421', 'smSalt: 101', 'smName: Dovitinib', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	10366.0	11155.0	0.92924	0.91657
('328138 1422', 'smSalt: 101', 'smName: Enzastaurin', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	11228.0	11155.0	1.0065	1.0076
('328139 1423', 'smSalt: 101', 'smName: Erlotinib', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	10798.0	11155.0	0.96797	0.96223
('328140 1424', 'smSalt: 101', 'smName: Foretinib', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	11930.0	11155.0	1.0694	1.0819
('328141 1425', 'smSalt: 101', 'smName: R406', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	11540.0	11155.0	1.0345	1.0407
('328142 1426', 'smSalt: 101', 'smName: GDC-0941', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	9923.0	11155.0	0.88956	0.86979
('328143 1427', 'smSalt: 101', 'smName: Gefitinib', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	10005.0	11155.0	0.89691	0.87845
('328144 1428', 'smSalt: 101', 'smName: Geldanamycin', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	2692.0	11155.0	0.24131	0.10545
('328145 1429', 'smSalt: 101', 'smName: Geldanamycin', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	2367.0	11155.0	0.21224	0.071175
('328146 1430', 'smSalt: 101', 'smName: GSK1059615', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	11327.0	11155.0	1.0154	1.0181
('328147 1431', 'smSalt: 101', 'smName: GSK1059615', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	11024.0	11155.0	0.98826	0.98615
('328148 1432', 'smSalt: 101', 'smName: GSK1904529A', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	7707.0	11155.0	0.69089	0.63554
('328149 1433', 'smSalt: 101', 'smName: GSK2126458', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	2233.0	11155.0	0.20017	0.056941
('328150 1434', 'smSalt: 101', 'smName: GSK 690693', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	11282.0	11155.0	1.0113	1.0134
('328151 1435', 'smSalt: 101', 'smName: GW843682', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	11015.0	11155.0	0.98742	0.98517
('328152 1436', 'smSalt: 101', 'smName: HG-5-113-01', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	10424.0	11155.0	0.93444	0.9227
('328153 1437', 'smSalt: 101', 'smName: HG-5-88-01', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	10451.0	11155.0	0.93686	0.92556
('328154 1438', 'smSalt: 103', 'smName: Imatinib', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	11138.0	11155.0	0.99842	0.99813
('328155 1439', 'smSalt: 101', 'smName: JNK-9L', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	11450.0	11155.0	1.0264	1.0311
('328156 1440', 'smSalt: 101', 'smName: JW-7-24-1', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	11170.0	11155.0	1.0013	1.0016
('328157 1441', 'smSalt: 104', 'smName: Lapatinib', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	10844.0	11155.0	0.97206	0.96706
('328158 1442', 'smSalt: 102', 'smName: LDN-193189', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	11145.0	11155.0	0.9991	0.99894
('328159 1443', 'smSalt: 101', 'smName: Linifanib', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	11701.0	11155.0	1.0489	1.0576
('328160 1444', 'smSalt: 101', 'smName: Linsitinib', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	10398.0	11155.0	0.93211	0.91996
('328161 1445', 'smSalt: 102', 'smName: Mitoxantrone', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	3239.0	11155.0	0.29038	0.1633
('328162 1446', 'smSalt: 102', 'smName: Mitoxantrone', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	3196.0	11155.0	0.28655	0.15879
('328163 1447', 'smSalt: 102', 'smName: MK2206', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	11562.0	11155.0	1.0364	1.0429
('328164 1448', 'smSalt: 101', 'smName: Neratinib', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	5640.0	11155.0	0.50557	0.41704
('328165 1449', 'smSalt: 101', 'smName: Nilotinib', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	11366.0	11155.0	1.0189	1.0222
('328166 1450', 'smSalt: 101', 'smName: BIBF-1120', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	11315.0	11155.0	1.0143	1.0169
('328167 1451', 'smSalt: 101', 'smName: NU7441', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	11501.0	11155.0	1.031	1.0366
('328168 1452', 'smSalt: 101', 'smName: BEZ235', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	1694.0	6617.0	11155.0	0.59321	0.52037
('328169 1453', 'smSalt: 101', 'smName: NVP-TAE684', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	9965.0	11155.0	0.89327	0.87416
('328170 1454', 'smSalt: 101', 'smName: PD0332991', 'clName: MCF 10A', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	1694.0	9116.0	11155.0	0.81716	0.78442
