	('totalCellCountBeforeTreatment 0',)	('totalCellCountAfterTreatment 1',)	('totalControlCellCount 2',)	('relativeCellCountAfterTreatment 3',)	('relativeGrowthRateAfterTreatment 4',)
('PD184352 2305', 'smCenterCompoundID: 10048', 'smSalt: 101', 'smLincsID: LSM-1048', 'smName: PD184352', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: L12')	929.0	2525.0	3228.0	0.7822	0.69416
('PD184352 2306', 'smCenterCompoundID: 10048', 'smSalt: 101', 'smLincsID: LSM-1048', 'smName: PD184352', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: L12')	929.0	2566.0	3228.0	0.7949	0.712
('Pelitinib 2307', 'smCenterCompoundID: 10159', 'smSalt: 101', 'smLincsID: LSM-1160', 'smName: Pelitinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: I18')	929.0	3199.0	3228.0	0.991	0.98736
('Pelitinib 2308', 'smCenterCompoundID: 10159', 'smSalt: 101', 'smLincsID: LSM-1160', 'smName: Pelitinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: I18')	929.0	3178.0	3228.0	0.98449	0.97822
('Pelitinib 2309', 'smCenterCompoundID: 10159', 'smSalt: 101', 'smLincsID: LSM-1160', 'smName: Pelitinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: I18')	929.0	3269.0	3228.0	1.0127	1.0178
('PF431396 2310', 'smCenterCompoundID: 10116', 'smSalt: 101', 'smLincsID: LSM-1116', 'smName: PF431396', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: E12')	929.0	2574.0	3228.0	0.79738	0.71548
('PF431396 2311', 'smCenterCompoundID: 10116', 'smSalt: 101', 'smLincsID: LSM-1116', 'smName: PF431396', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: E12')	929.0	2627.0	3228.0	0.8138	0.73853
('PF431396 2312', 'smCenterCompoundID: 10116', 'smSalt: 101', 'smLincsID: LSM-1116', 'smName: PF431396', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: E12')	929.0	2534.0	3228.0	0.78499	0.69808
('PF477736 2313', 'smCenterCompoundID: 10112', 'smSalt: 101', 'smLincsID: LSM-1112', 'smName: PF477736', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: J24')	929.0	3158.0	3228.0	0.9783	0.96952
('PF477736 2314', 'smCenterCompoundID: 10112', 'smSalt: 101', 'smLincsID: LSM-1112', 'smName: PF477736', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: J24')	929.0	3155.0	3228.0	0.97737	0.96822
('PF477736 2315', 'smCenterCompoundID: 10112', 'smSalt: 101', 'smLincsID: LSM-1112', 'smName: PF477736', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: J24')	929.0	3171.0	3228.0	0.98232	0.97518
('PF562271 2316', 'smCenterCompoundID: 10072', 'smSalt: 101', 'smLincsID: LSM-1072', 'smName: PF562271', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: F18')	929.0	2880.0	3228.0	0.89218	0.84859
('PF562271 2317', 'smCenterCompoundID: 10072', 'smSalt: 101', 'smLincsID: LSM-1072', 'smName: PF562271', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: F18')	929.0	2845.0	3228.0	0.88133	0.83336
('PF562271 2318', 'smCenterCompoundID: 10072', 'smSalt: 101', 'smLincsID: LSM-1072', 'smName: PF562271', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: F18')	929.0	2911.0	3228.0	0.90178	0.86208
('PHA-665752 2319', 'smCenterCompoundID: 10125', 'smSalt: 101', 'smLincsID: LSM-1125', 'smName: PHA-665752', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: F18')	929.0	3177.0	3228.0	0.98418	0.97779
('PHA-665752 2320', 'smCenterCompoundID: 10125', 'smSalt: 101', 'smLincsID: LSM-1125', 'smName: PHA-665752', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: F18')	929.0	3333.0	3228.0	1.0325	1.0456
('PHA-665752 2321', 'smCenterCompoundID: 10125', 'smSalt: 101', 'smLincsID: LSM-1125', 'smName: PHA-665752', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: F18')	929.0	3353.0	3228.0	1.0387	1.0543
('PHA-793887 2322', 'smCenterCompoundID: 10073', 'smSalt: 101', 'smLincsID: LSM-1073', 'smName: PHA-793887', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: E24')	929.0	2007.0	3228.0	0.62173	0.46883
('PHA-793887 2323', 'smCenterCompoundID: 10073', 'smSalt: 101', 'smLincsID: LSM-1073', 'smName: PHA-793887', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: E24')	929.0	2067.0	3228.0	0.64032	0.49493
('PHA-793887 2324', 'smCenterCompoundID: 10073', 'smSalt: 101', 'smLincsID: LSM-1073', 'smName: PHA-793887', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: E24')	929.0	2045.0	3228.0	0.63351	0.48536
('PI103 2325', 'smCenterCompoundID: 10126', 'smSalt: 101', 'smLincsID: LSM-1126', 'smName: PI103', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: I18')	929.0	2251.0	3228.0	0.69732	0.57497
('PI103 2326', 'smCenterCompoundID: 10126', 'smSalt: 101', 'smLincsID: LSM-1126', 'smName: PI103', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: I18')	929.0	2240.0	3228.0	0.69391	0.57019
('PI103 2327', 'smCenterCompoundID: 10126', 'smSalt: 101', 'smLincsID: LSM-1126', 'smName: PI103', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: I18')	929.0	2239.0	3228.0	0.6936	0.56975
('PLX-4720 2328', 'smCenterCompoundID: 10049', 'smSalt: 101', 'smLincsID: LSM-1049', 'smName: PLX-4720', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: K06')	929.0	3312.0	3228.0	1.026	1.0365
('PLX-4720 2329', 'smCenterCompoundID: 10049', 'smSalt: 101', 'smLincsID: LSM-1049', 'smName: PLX-4720', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: K06')	929.0	3496.0	3228.0	1.083	1.1166
('PLX-4720 2330', 'smCenterCompoundID: 10049', 'smSalt: 101', 'smLincsID: LSM-1049', 'smName: PLX-4720', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: K06')	929.0	3501.0	3228.0	1.0846	1.1187
('QL-X-138 2331', 'smCenterCompoundID: 10075', 'smSalt: 101', 'smLincsID: LSM-5803', 'smName: QL-X-138', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: F24')	929.0	2638.0	3228.0	0.81721	0.74332
('QL-X-138 2332', 'smCenterCompoundID: 10075', 'smSalt: 101', 'smLincsID: LSM-5803', 'smName: QL-X-138', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: F24')	929.0	2737.0	3228.0	0.84788	0.78638
('QL-X-138 2333', 'smCenterCompoundID: 10075', 'smSalt: 101', 'smLincsID: LSM-5803', 'smName: QL-X-138', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: F24')	929.0	2849.0	3228.0	0.88257	0.8351
('QL-XII-47 2334', 'smCenterCompoundID: 10077', 'smSalt: 101', 'smLincsID: LSM-6019', 'smName: QL-XII-47', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: O24')	929.0	3079.0	3228.0	0.95382	0.93516
('QL-XII-47 2335', 'smCenterCompoundID: 10077', 'smSalt: 101', 'smLincsID: LSM-6019', 'smName: QL-XII-47', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: O24')	929.0	3077.0	3228.0	0.9532	0.93429
('QL-XII-47 2336', 'smCenterCompoundID: 10077', 'smSalt: 101', 'smLincsID: LSM-6019', 'smName: QL-XII-47', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: O24')	929.0	2987.0	3228.0	0.92532	0.89514
('Radicicol 2337', 'smCenterCompoundID: 10480', 'smSalt: 101', 'smLincsID: ', 'smName: Radicicol', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: K12')	929.0	3340.0	3228.0	1.0347	1.0487
('Radicicol 2338', 'smCenterCompoundID: 10480', 'smSalt: 101', 'smLincsID: ', 'smName: Radicicol', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: K12')	929.0	3356.0	3228.0	1.0396	1.0557
('Radicicol 2339', 'smCenterCompoundID: 10480', 'smSalt: 101', 'smLincsID: ', 'smName: Radicicol', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: K12')	929.0	3416.0	3228.0	1.0582	1.0818
('Radicicol 2340', 'smCenterCompoundID: 10480', 'smSalt: 101', 'smLincsID: ', 'smName: Radicicol', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: K12')	929.0	3338.0	3228.0	1.0341	1.0478
('Radicicol 2341', 'smCenterCompoundID: 10480', 'smSalt: 101', 'smLincsID: ', 'smName: Radicicol', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: K12')	929.0	3339.0	3228.0	1.0344	1.0483
('Radicicol 2342', 'smCenterCompoundID: 10480', 'smSalt: 101', 'smLincsID: ', 'smName: Radicicol', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: K12')	929.0	3313.0	3228.0	1.0263	1.0369
('(R)- Roscovitine 2343', 'smCenterCompoundID: 10001', 'smSalt: 101', 'smLincsID: LSM-1001', 'smName: (R)- Roscovitine', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: J06')	929.0	3221.0	3228.0	0.99781	0.99693
('(R)- Roscovitine 2344', 'smCenterCompoundID: 10001', 'smSalt: 101', 'smLincsID: LSM-1001', 'smName: (R)- Roscovitine', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: J06')	929.0	3289.0	3228.0	1.0189	1.0265
('(R)- Roscovitine 2345', 'smCenterCompoundID: 10001', 'smSalt: 101', 'smLincsID: LSM-1001', 'smName: (R)- Roscovitine', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: J06')	929.0	3343.0	3228.0	1.0356	1.05
('Ruxolitinib 2346', 'smCenterCompoundID: 10138', 'smSalt: 105', 'smLincsID: LSM-1139', 'smName: Ruxolitinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: O18')	929.0	3186.0	3228.0	0.98697	0.9817
('Ruxolitinib 2347', 'smCenterCompoundID: 10138', 'smSalt: 105', 'smLincsID: LSM-1139', 'smName: Ruxolitinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: O18')	929.0	3221.0	3228.0	0.99781	0.99693
('Ruxolitinib 2348', 'smCenterCompoundID: 10138', 'smSalt: 105', 'smLincsID: LSM-1139', 'smName: Ruxolitinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: O18')	929.0	3188.0	3228.0	0.98759	0.98257
('XL147 2349', 'smCenterCompoundID: 10148', 'smSalt: 101', 'smLincsID: LSM-1149', 'smName: XL147', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: G12')	929.0	3313.0	3228.0	1.0263	1.0369
('XL147 2350', 'smCenterCompoundID: 10148', 'smSalt: 101', 'smLincsID: LSM-1149', 'smName: XL147', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: G12')	929.0	3243.0	3228.0	1.0046	1.0065
('XL147 2351', 'smCenterCompoundID: 10148', 'smSalt: 101', 'smLincsID: LSM-1149', 'smName: XL147', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: G12')	929.0	3348.0	3228.0	1.0372	1.0522
('Saracatinib 2352', 'smCenterCompoundID: 10032', 'smSalt: 101', 'smLincsID: LSM-1032', 'smName: Saracatinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: D12')	929.0	3131.0	3228.0	0.96993	0.95778
('Saracatinib 2353', 'smCenterCompoundID: 10032', 'smSalt: 101', 'smLincsID: LSM-1032', 'smName: Saracatinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: D12')	929.0	3142.0	3228.0	0.97334	0.96256
('Saracatinib 2354', 'smCenterCompoundID: 10032', 'smSalt: 101', 'smLincsID: LSM-1032', 'smName: Saracatinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: D12')	929.0	3227.0	3228.0	0.99967	0.99954
('Selumetinib 2355', 'smCenterCompoundID: 10056', 'smSalt: 101', 'smLincsID: LSM-1056', 'smName: Selumetinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: M12')	929.0	1994.0	3228.0	0.61771	0.46317
('Selumetinib 2356', 'smCenterCompoundID: 10056', 'smSalt: 101', 'smLincsID: LSM-1056', 'smName: Selumetinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: M12')	929.0	2080.0	3228.0	0.64435	0.50059
('Selumetinib 2357', 'smCenterCompoundID: 10056', 'smSalt: 101', 'smLincsID: LSM-1056', 'smName: Selumetinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: M12')	929.0	1980.0	3228.0	0.61337	0.45708
('Rapamycin 2358', 'smCenterCompoundID: 10052', 'smSalt: 101', 'smLincsID: LSM-1052', 'smName: Rapamycin', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: L18')	929.0	2061.0	3228.0	0.63846	0.49232
('Rapamycin 2359', 'smCenterCompoundID: 10052', 'smSalt: 101', 'smLincsID: LSM-1052', 'smName: Rapamycin', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: L18')	929.0	2296.0	3228.0	0.71126	0.59455
('Rapamycin 2360', 'smCenterCompoundID: 10052', 'smSalt: 101', 'smLincsID: LSM-1052', 'smName: Rapamycin', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: L18')	929.0	2329.0	3228.0	0.72149	0.6089
('Sorafenib 2361', 'smCenterCompoundID: 10008', 'smSalt: 101', 'smLincsID: LSM-1008', 'smName: Sorafenib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: B12')	929.0	3696.0	3228.0	1.145	1.2036
('Sorafenib 2362', 'smCenterCompoundID: 10008', 'smSalt: 101', 'smLincsID: LSM-1008', 'smName: Sorafenib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: B12')	929.0	3841.0	3228.0	1.1899	1.2666
('Sorafenib 2363', 'smCenterCompoundID: 10008', 'smSalt: 101', 'smLincsID: LSM-1008', 'smName: Sorafenib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: B12')	929.0	3813.0	3228.0	1.1812	1.2545
('SU11274 2364', 'smCenterCompoundID: 10119', 'smSalt: 101', 'smLincsID: LSM-1119', 'smName: SU11274', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: J12')	929.0	3317.0	3228.0	1.0276	1.0387
('SU11274 2365', 'smCenterCompoundID: 10119', 'smSalt: 101', 'smLincsID: LSM-1119', 'smName: SU11274', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: J12')	929.0	3296.0	3228.0	1.021	1.0296
('SU11274 2366', 'smCenterCompoundID: 10119', 'smSalt: 101', 'smLincsID: LSM-1119', 'smName: SU11274', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: J12')	929.0	3388.0	3228.0	1.0495	1.0696
('TG 101348 2367', 'smCenterCompoundID: 10141', 'smSalt: 101', 'smLincsID: LSM-1142', 'smName: TG 101348', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: L06')	929.0	3125.0	3228.0	0.96807	0.95517
('TG 101348 2368', 'smCenterCompoundID: 10141', 'smSalt: 101', 'smLincsID: LSM-1142', 'smName: TG 101348', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: L06')	929.0	3422.0	3228.0	1.0601	1.0844
('TG 101348 2369', 'smCenterCompoundID: 10141', 'smSalt: 101', 'smLincsID: LSM-1142', 'smName: TG 101348', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: L06')	929.0	3409.0	3228.0	1.0561	1.0787
('TGX221 2370', 'smCenterCompoundID: 10171', 'smSalt: 101', 'smLincsID: LSM-1172', 'smName: TGX221', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: H24')	929.0	2871.0	3228.0	0.88939	0.84468
('TGX221 2371', 'smCenterCompoundID: 10171', 'smSalt: 101', 'smLincsID: LSM-1172', 'smName: TGX221', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: H24')	929.0	3057.0	3228.0	0.94701	0.92559
('TGX221 2372', 'smCenterCompoundID: 10171', 'smSalt: 101', 'smLincsID: LSM-1172', 'smName: TGX221', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: H24')	929.0	3135.0	3228.0	0.97117	0.95952
('Torin1 2373', 'smCenterCompoundID: 10079', 'smSalt: 101', 'smLincsID: LSM-1079', 'smName: Torin1', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: O18')	929.0	1453.0	3228.0	0.45011	0.22784
('Torin1 2374', 'smCenterCompoundID: 10079', 'smSalt: 101', 'smLincsID: LSM-1079', 'smName: Torin1', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: O18')	929.0	1448.0	3228.0	0.44857	0.22566
('Torin1 2375', 'smCenterCompoundID: 10079', 'smSalt: 101', 'smLincsID: LSM-1079', 'smName: Torin1', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: O18')	929.0	1388.0	3228.0	0.42998	0.19956
('Torin2 2376', 'smCenterCompoundID: 10080', 'smSalt: 101', 'smLincsID: LSM-1080', 'smName: Torin2', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: I24')	929.0	1328.0	3228.0	0.41139	0.17346
('Torin2 2377', 'smCenterCompoundID: 10080', 'smSalt: 101', 'smLincsID: LSM-1080', 'smName: Torin2', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: I24')	929.0	1442.0	3228.0	0.44671	0.22305
('Torin2 2378', 'smCenterCompoundID: 10080', 'smSalt: 101', 'smLincsID: LSM-1080', 'smName: Torin2', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: I24')	929.0	1440.0	3228.0	0.44609	0.22218
('Tozasertib 2379', 'smCenterCompoundID: 10021', 'smSalt: 101', 'smLincsID: LSM-1021', 'smName: Tozasertib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: B18')	929.0	1365.0	3228.0	0.42285	0.18956
('Tozasertib 2380', 'smCenterCompoundID: 10021', 'smSalt: 101', 'smLincsID: LSM-1021', 'smName: Tozasertib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: B18')	929.0	1375.0	3228.0	0.42595	0.19391
('Tozasertib 2381', 'smCenterCompoundID: 10021', 'smSalt: 101', 'smLincsID: LSM-1021', 'smName: Tozasertib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: B18')	929.0	1457.0	3228.0	0.45135	0.22958
('Trametinib 2382', 'smCenterCompoundID: 10142', 'smSalt: 101', 'smLincsID: LSM-1143', 'smName: Trametinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: P24')	929.0	1519.0	3228.0	0.47056	0.25655
('Trametinib 2383', 'smCenterCompoundID: 10142', 'smSalt: 101', 'smLincsID: LSM-1143', 'smName: Trametinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: P24')	929.0	1472.0	3228.0	0.456	0.2361
('Trametinib 2384', 'smCenterCompoundID: 10142', 'smSalt: 101', 'smLincsID: LSM-1143', 'smName: Trametinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: P24')	929.0	1586.0	3228.0	0.49132	0.28569
