	('measuredProteinValue 0',)
(' 4077', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pAkt')	202.659649
(' 4078', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pAkt')	200.5519978
(' 4079', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pAkt')	211.0838864
(' 4080', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pAkt')	207.26881
(' 4081', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pAkt')	211.8373414
(' 4082', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pErk')	245.1958864
(' 4083', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pErk')	278.9755665
(' 4084', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pErk')	264.5554547
(' 4085', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pErk')	258.2181126
(' 4086', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pErk')	263.3666661
(' 4087', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pErk')	276.5268204
(' 4088', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pJnk')	148.1756671
(' 4089', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pJnk')	151.0747112
(' 4090', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pJnk')	156.2379191
(' 4091', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pJnk')	143.0282063
(' 4092', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pJnk')	152.1215976
(' 4093', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pJnk')	142.3003496
(' 4094', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pP38')	408.9523733
(' 4095', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pP38')	448.7664172
(' 4096', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pP38')	386.1416604
(' 4097', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pP38')	393.9795684
(' 4098', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pP38')	407.1871021
(' 4099', 'clName: HCC1500', 'ppName: EPR', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pP38')	405.431476
(' 4100', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pAkt')	212.7189612
(' 4101', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pAkt')	258.9104969
(' 4102', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pAkt')	226.089041
(' 4103', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pAkt')	231.2371351
(' 4104', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pAkt')	230.1017957
(' 4105', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pAkt')	240.8396662
(' 4106', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pErk')	2935.358835
(' 4107', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pErk')	5282.241001
(' 4108', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pErk')	2158.186118
(' 4109', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pErk')	3931.927269
(' 4110', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pErk')	3515.185231
(' 4111', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pErk')	2821.638698
(' 4112', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pJnk')	143.1567573
(' 4113', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pJnk')	167.3146704
(' 4114', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pJnk')	145.0014127
(' 4115', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pJnk')	148.1104129
(' 4116', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pJnk')	157.4183898
(' 4117', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pJnk')	156.4920819
(' 4118', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pP38')	445.5339038
(' 4119', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pP38')	558.146912
(' 4120', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pP38')	489.1971185
(' 4121', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pP38')	509.413847
(' 4122', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pP38')	484.0694841
(' 4123', 'clName: HCC1500', 'ppName: FGF-1', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pP38')	424.6007812
(' 4124', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pAkt')	189.6965606
(' 4125', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pAkt')	212.1705438
(' 4126', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pAkt')	221.4494579
(' 4127', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pAkt')	238.0216131
(' 4128', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pAkt')	228.8613338
(' 4129', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pAkt')	215.3477951
(' 4130', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pErk')	3076.222572
(' 4131', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pErk')	5696.550688
(' 4132', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pErk')	3300.062952
(' 4133', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pErk')	4630.368758
(' 4134', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pErk')	5291.315779
(' 4135', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pErk')	4529.639114
(' 4136', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pJnk')	162.0593247
(' 4137', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pJnk')	161.3896688
(' 4138', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pJnk')	162.0597436
(' 4139', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pJnk')	165.3853439
(' 4140', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pJnk')	156.0626422
(' 4141', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pJnk')	160.261432
(' 4142', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pP38')	509.5816948
(' 4143', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pP38')	589.6318957
(' 4144', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pP38')	548.2138243
(' 4145', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pP38')	568.2636078
(' 4146', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pP38')	554.3673653
(' 4147', 'clName: HCC1500', 'ppName: FGF-2', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pP38')	510.386855
(' 4148', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pAkt')	202.7312722
(' 4149', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pAkt')	195.6957272
(' 4150', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pAkt')	191.8920294
(' 4151', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pAkt')	199.7755588
(' 4152', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pAkt')	658.6999849
(' 4153', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pAkt')	203.3790456
(' 4154', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pErk')	239.3951411
(' 4155', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pErk')	596.6237967
(' 4156', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pErk')	260.1348593
(' 4157', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pErk')	245.2530876
(' 4158', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pErk')	273.1020907
(' 4159', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pErk')	248.932951
(' 4160', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pJnk')	143.9054923
(' 4161', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pJnk')	138.2065677
(' 4162', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pJnk')	144.1743778
(' 4163', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pJnk')	147.2967638
(' 4164', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pJnk')	131.3095405
(' 4165', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pJnk')	124.2304498
(' 4166', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pP38')	427.1202439
(' 4167', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pP38')	425.1209428
(' 4168', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pP38')	411.4265057
(' 4169', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pP38')	420.249125
(' 4170', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pP38')	396.0796585
(' 4171', 'clName: HCC1500', 'ppName: HGF', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pP38')	375.2666144
(' 4172', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pAkt')	197.9472163
(' 4173', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pAkt')	1244.933166
(' 4174', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pAkt')	197.4234213
(' 4175', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pAkt')	912.9329735
(' 4176', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pAkt')	344.8253137
(' 4177', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pAkt')	701.4573395
(' 4178', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pErk')	956.9295278
(' 4179', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pErk')	8569.446262
(' 4180', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pErk')	874.5829712
(' 4181', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pErk')	3188.812363
(' 4182', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pErk')	1579.634621
(' 4183', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pErk')	2123.366522
(' 4184', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pJnk')	153.3312783
(' 4185', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pJnk')	171.1160652
(' 4186', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pJnk')	151.4349608
(' 4187', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pJnk')	150.1951353
(' 4188', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pJnk')	142.5564776
(' 4189', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pJnk')	143.9407631
(' 4190', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pP38')	417.7821671
(' 4191', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pP38')	739.3901605
(' 4192', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pP38')	433.1235902
(' 4193', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pP38')	495.4846328
(' 4194', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pP38')	424.6366766
(' 4195', 'clName: HCC1500', 'ppName: HRG', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pP38')	445.7189273
(' 4196', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pAkt')	214.5830147
(' 4197', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pAkt')	209.3265006
(' 4198', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pAkt')	221.9112543
(' 4199', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pAkt')	206.4702686
(' 4200', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pAkt')	204.5100697
(' 4201', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pAkt')	220.2634604
(' 4202', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pErk')	255.0606691
(' 4203', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pErk')	250.9264739
(' 4204', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pErk')	262.4238067
(' 4205', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pErk')	267.7502742
(' 4206', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pErk')	257.9584245
(' 4207', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pErk')	238.2742667
(' 4208', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pJnk')	174.8165087
(' 4209', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pJnk')	144.4050797
(' 4210', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pJnk')	156.6754333
(' 4211', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pJnk')	146.2381198
(' 4212', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pJnk')	138.99584
(' 4213', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pJnk')	134.641989
(' 4214', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pP38')	419.4684967
(' 4215', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pP38')	372.6933944
(' 4216', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pP38')	365.3623448
(' 4217', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pP38')	382.2567906
(' 4218', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pP38')	387.1499464
(' 4219', 'clName: HCC1500', 'ppName: IGF-I', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pP38')	397.0017157
(' 4220', 'clName: HCC1500', 'ppName: IGF-II', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pAkt')	198.220028
(' 4221', 'clName: HCC1500', 'ppName: IGF-II', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pAkt')	190.410343
(' 4222', 'clName: HCC1500', 'ppName: IGF-II', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pAkt')	209.5775262
(' 4223', 'clName: HCC1500', 'ppName: IGF-II', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pAkt')	204.3034784
(' 4224', 'clName: HCC1500', 'ppName: IGF-II', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pAkt')	203.2470693
(' 4225', 'clName: HCC1500', 'ppName: IGF-II', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pAkt')	208.3416087
(' 4226', 'clName: HCC1500', 'ppName: IGF-II', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pErk')	242.9198255
(' 4227', 'clName: HCC1500', 'ppName: IGF-II', 'proteinLigandConcentration: 100', 'time: 10', 'measuredProtein: pErk')	236.7209046
(' 4228', 'clName: HCC1500', 'ppName: IGF-II', 'proteinLigandConcentration: 1', 'time: 30', 'measuredProtein: pErk')	246.6398117
(' 4229', 'clName: HCC1500', 'ppName: IGF-II', 'proteinLigandConcentration: 100', 'time: 30', 'measuredProtein: pErk')	273.5486131
(' 4230', 'clName: HCC1500', 'ppName: IGF-II', 'proteinLigandConcentration: 1', 'time: 90', 'measuredProtein: pErk')	260.7394556
(' 4231', 'clName: HCC1500', 'ppName: IGF-II', 'proteinLigandConcentration: 100', 'time: 90', 'measuredProtein: pErk')	238.9375263
(' 4232', 'clName: HCC1500', 'ppName: IGF-II', 'proteinLigandConcentration: 1', 'time: 10', 'measuredProtein: pJnk')	138.4155381
