	('meanTotalCellCountBeforeTreatment 0',)	('meanTotalCellCountAfterTreatment 1',)	('meanTotalControlCellCount 2',)	('meanRelativeCellCountAfterTreatment 3',)	('meanRelativeGrowthRateAfterTreatment 4',)
('JW-7-24-1 1095', 'smCenterCompoundID: 10019', 'smSalt: 101', 'smLincsID: LSM-5674', 'smName: JW-7-24-1', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	2187.0	3228.0	0.6775	0.54713
('Lapatinib 1096', 'smCenterCompoundID: 10051', 'smSalt: 104', 'smLincsID: LSM-1051', 'smName: Lapatinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	3124.0	3228.0	0.96797	0.95502
('LDN-193189 1097', 'smCenterCompoundID: 10115', 'smSalt: 102', 'smLincsID: LSM-1115', 'smName: LDN-193189', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	3019.0	3228.0	0.93524	0.90906
('Linifanib 1098', 'smCenterCompoundID: 10182', 'smSalt: 101', 'smLincsID: LSM-1183', 'smName: Linifanib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	3133.0	3228.0	0.97076	0.95894
('Linsitinib 1099', 'smCenterCompoundID: 10135', 'smSalt: 101', 'smLincsID: LSM-1135', 'smName: Linsitinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	3128.0	3228.0	0.96911	0.95662
('Mitoxantrone 1100', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	774.0	3228.0	0.23998	-0.067242
('Mitoxantrone 1101', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	775.0	3228.0	0.24008	-0.067097
('MK2206 1102', 'smCenterCompoundID: 10057', 'smSalt: 102', 'smLincsID: LSM-1057', 'smName: MK2206', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	2175.0	3228.0	0.67388	0.54206
('Neratinib 1103', 'smCenterCompoundID: 10018', 'smSalt: 101', 'smLincsID: LSM-1018', 'smName: Neratinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	1952.0	3228.0	0.6049	0.44519
('Nilotinib 1104', 'smCenterCompoundID: 10099', 'smSalt: 101', 'smLincsID: LSM-1099', 'smName: Nilotinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	3608.0	3228.0	1.1179	1.1656
('BIBF-1120 1105', 'smCenterCompoundID: 10151', 'smSalt: 101', 'smLincsID: LSM-1152', 'smName: BIBF-1120', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	1755.0	3228.0	0.54367	0.35921
('NU7441 1106', 'smCenterCompoundID: 10061', 'smSalt: 101', 'smLincsID: LSM-1061', 'smName: NU7441', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	2580.0	3228.0	0.79924	0.71809
('BEZ235 1107', 'smCenterCompoundID: 10232', 'smSalt: 101', 'smLincsID: LSM-4255', 'smName: BEZ235', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	1360.0	3228.0	0.42151	0.18767
('NVP-TAE684 1108', 'smCenterCompoundID: 10024', 'smSalt: 101', 'smLincsID: LSM-1024', 'smName: NVP-TAE684', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	1773.0	3228.0	0.54945	0.36733
('PD0332991 1109', 'smCenterCompoundID: 10071', 'smSalt: 101', 'smLincsID: LSM-1071', 'smName: PD0332991', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	1645.0	3228.0	0.5097	0.3115
('PD0325901 1110', 'smCenterCompoundID: 10101', 'smSalt: 101', 'smLincsID: LSM-1101', 'smName: PD0325901', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	1593.0	3228.0	0.49359	0.28888
('PD0325901 1111', 'smCenterCompoundID: 10101', 'smSalt: 101', 'smLincsID: LSM-1101', 'smName: PD0325901', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	1477.0	3228.0	0.45765	0.23842
('PD173074 1112', 'smCenterCompoundID: 10026', 'smSalt: 101', 'smLincsID: LSM-1026', 'smName: PD173074', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	2904.0	3228.0	0.89982	0.85932
('PD184352 1113', 'smCenterCompoundID: 10048', 'smSalt: 101', 'smLincsID: LSM-1048', 'smName: PD184352', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	1843.0	3228.0	0.57093	0.39749
('Pelitinib 1114', 'smCenterCompoundID: 10159', 'smSalt: 101', 'smLincsID: LSM-1160', 'smName: Pelitinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	2716.0	3228.0	0.84147	0.77739
('PF431396 1115', 'smCenterCompoundID: 10116', 'smSalt: 101', 'smLincsID: LSM-1116', 'smName: PF431396', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	1588.0	3228.0	0.49214	0.28685
('PF477736 1116', 'smCenterCompoundID: 10112', 'smSalt: 101', 'smLincsID: LSM-1112', 'smName: PF477736', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	1210.0	3228.0	0.37484	0.12213
('PF562271 1117', 'smCenterCompoundID: 10072', 'smSalt: 101', 'smLincsID: LSM-1072', 'smName: PF562271', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	2142.0	3228.0	0.66376	0.52785
('PHA-665752 1118', 'smCenterCompoundID: 10125', 'smSalt: 101', 'smLincsID: LSM-1125', 'smName: PHA-665752', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	3174.0	3228.0	0.98336	0.97663
('PHA-793887 1119', 'smCenterCompoundID: 10073', 'smSalt: 101', 'smLincsID: LSM-1073', 'smName: PHA-793887', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	1246.0	3228.0	0.3862	0.13808
('PI103 1120', 'smCenterCompoundID: 10126', 'smSalt: 101', 'smLincsID: LSM-1126', 'smName: PI103', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	1298.0	3228.0	0.4022	0.16056
('PLX-4720 1121', 'smCenterCompoundID: 10049', 'smSalt: 101', 'smLincsID: LSM-1049', 'smName: PLX-4720', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	3783.0	3228.0	1.1719	1.2414
('QL-X-138 1122', 'smCenterCompoundID: 10075', 'smSalt: 101', 'smLincsID: LSM-5803', 'smName: QL-X-138', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	1970.0	3228.0	0.61038	0.45288
('QL-XII-47 1123', 'smCenterCompoundID: 10077', 'smSalt: 101', 'smLincsID: LSM-6019', 'smName: QL-XII-47', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	1965.0	3228.0	0.60893	0.45085
('Radicicol 1124', 'smCenterCompoundID: 10480', 'smSalt: 101', 'smLincsID: ', 'smName: Radicicol', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	2055.0	3228.0	0.6366	0.48971
('Radicicol 1125', 'smCenterCompoundID: 10480', 'smSalt: 101', 'smLincsID: ', 'smName: Radicicol', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	1784.0	3228.0	0.55265	0.37182
('(R)- Roscovitine 1126', 'smCenterCompoundID: 10001', 'smSalt: 101', 'smLincsID: LSM-1001', 'smName: (R)- Roscovitine', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	3131.0	3228.0	0.97003	0.95792
('Ruxolitinib 1127', 'smCenterCompoundID: 10138', 'smSalt: 105', 'smLincsID: LSM-1139', 'smName: Ruxolitinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	3092.0	3228.0	0.95795	0.94096
('XL147 1128', 'smCenterCompoundID: 10148', 'smSalt: 101', 'smLincsID: LSM-1149', 'smName: XL147', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	3216.0	3228.0	0.99637	0.9949
('Saracatinib 1129', 'smCenterCompoundID: 10032', 'smSalt: 101', 'smLincsID: LSM-1032', 'smName: Saracatinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	2202.0	3228.0	0.68235	0.55395
('Selumetinib 1130', 'smCenterCompoundID: 10056', 'smSalt: 101', 'smLincsID: LSM-1056', 'smName: Selumetinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	1707.0	3228.0	0.5288	0.33833
('Rapamycin 1131', 'smCenterCompoundID: 10052', 'smSalt: 101', 'smLincsID: LSM-1052', 'smName: Rapamycin', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	2298.0	3228.0	0.71199	0.59556
('Sorafenib 1132', 'smCenterCompoundID: 10008', 'smSalt: 101', 'smLincsID: LSM-1008', 'smName: Sorafenib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	4060.0	3228.0	1.2579	1.3622
('SU11274 1133', 'smCenterCompoundID: 10119', 'smSalt: 101', 'smLincsID: LSM-1119', 'smName: SU11274', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	2843.0	3228.0	0.88092	0.83278
('TG 101348 1134', 'smCenterCompoundID: 10141', 'smSalt: 101', 'smLincsID: LSM-1142', 'smName: TG 101348', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	2462.0	3228.0	0.76279	0.6669
('TGX221 1135', 'smCenterCompoundID: 10171', 'smSalt: 101', 'smLincsID: LSM-1172', 'smName: TGX221', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	2949.0	3228.0	0.91355	0.87861
('Torin1 1136', 'smCenterCompoundID: 10079', 'smSalt: 101', 'smLincsID: LSM-1079', 'smName: Torin1', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	1237.0	3228.0	0.38341	0.13417
('Torin2 1137', 'smCenterCompoundID: 10080', 'smSalt: 101', 'smLincsID: LSM-1080', 'smName: Torin2', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	1089.0	3228.0	0.33746	0.069639
('Tozasertib 1138', 'smCenterCompoundID: 10021', 'smSalt: 101', 'smLincsID: LSM-1021', 'smName: Tozasertib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	1283.0	3228.0	0.39745	0.15389
('Trametinib 1139', 'smCenterCompoundID: 10142', 'smSalt: 101', 'smLincsID: LSM-1143', 'smName: Trametinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	1464.0	3228.0	0.45373	0.23291
('TWS119 1140', 'smCenterCompoundID: 10111', 'smSalt: 101', 'smLincsID: LSM-1111', 'smName: TWS119', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	2872.0	3228.0	0.8897	0.84511
('PLX4032 1141', 'smCenterCompoundID: 10068', 'smSalt: 101', 'smLincsID: LSM-1068', 'smName: PLX4032', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	3362.0	3228.0	1.0417	1.0586
('Withaferin A 1142', 'smCenterCompoundID: 10481', 'smSalt: 101', 'smLincsID: ', 'smName: Withaferin A', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	840.0	3228.0	0.26032	-0.038677
('Withaferin A 1143', 'smCenterCompoundID: 10481', 'smSalt: 101', 'smLincsID: ', 'smName: Withaferin A', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	738.0	3228.0	0.22872	-0.083048
('WYE-125132 1144', 'smCenterCompoundID: 10064', 'smSalt: 101', 'smLincsID: LSM-1064', 'smName: WYE-125132', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	1280.0	3228.0	0.39673	0.15287
('WZ3105 1145', 'smCenterCompoundID: 10084', 'smSalt: 101', 'smLincsID: LSM-5970', 'smName: WZ3105', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	855.0	3228.0	0.26497	-0.032152
('XMD11-50 1146', 'smCenterCompoundID: 10086', 'smSalt: 101', 'smLincsID: LSM-1086', 'smName: XMD11-50', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	2327.0	3228.0	0.72097	0.60818
('Y39983 1147', 'smCenterCompoundID: 10149', 'smSalt: 102', 'smLincsID: LSM-1150', 'smName: Y39983', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	2493.0	3228.0	0.77229	0.68024
('YM 201636 1148', 'smCenterCompoundID: 10109', 'smSalt: 101', 'smLincsID: LSM-1109', 'smName: YM 201636', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	929.0	2926.0	3228.0	0.90653	0.86875
('ZSTK474 1149', 'smCenterCompoundID: 10053', 'smSalt: 101', 'smLincsID: LSM-1053', 'smName: ZSTK474', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	929.0	1575.0	3228.0	0.48801	0.28105
('Afatinib 1150', 'smCenterCompoundID: 10133', 'smSalt: 101', 'smLincsID: LSM-5742', 'smName: Afatinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	929.0	2740.0	3228.0	0.84881	0.78769
('Sigma A6730 1151', 'smCenterCompoundID: 10035', 'smSalt: 101', 'smLincsID: LSM-1035', 'smName: Sigma A6730', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	929.0	2933.0	3228.0	0.9087	0.87179
('Flavopiridol 1152', 'smCenterCompoundID: 10011', 'smSalt: 101', 'smLincsID: LSM-1011', 'smName: Flavopiridol', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	929.0	751.0	3228.0	0.23265	-0.077538
('AT-7519 1153', 'smCenterCompoundID: 10004', 'smSalt: 101', 'smLincsID: LSM-1004', 'smName: AT-7519', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	929.0	737.0	3228.0	0.22831	-0.083628
('AZD 5438 1154', 'smCenterCompoundID: 10158', 'smSalt: 101', 'smLincsID: LSM-1159', 'smName: AZD 5438', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	929.0	941.0	3228.0	0.29161	0.0052586
('AZD-6482 1155', 'smCenterCompoundID: 10059', 'smSalt: 101', 'smLincsID: LSM-1059', 'smName: AZD-6482', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	929.0	2267.0	3228.0	0.70238	0.58208
('AZD7762 1156', 'smCenterCompoundID: 10006', 'smSalt: 101', 'smLincsID: LSM-1006', 'smName: AZD7762', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	929.0	853.0	3228.0	0.26435	-0.033022
('AZD8055 1157', 'smCenterCompoundID: 10007', 'smSalt: 101', 'smLincsID: LSM-1007', 'smName: AZD8055', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	929.0	1264.0	3228.0	0.39157	0.14562
('AZD8330 1158', 'smCenterCompoundID: 10164', 'smSalt: 101', 'smLincsID: LSM-1165', 'smName: AZD8330', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	929.0	1544.0	3228.0	0.47831	0.26742
('AZD1152-HQPA 1159', 'smCenterCompoundID: 10067', 'smSalt: 101', 'smLincsID: LSM-1067', 'smName: AZD1152-HQPA', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	929.0	1684.0	3228.0	0.52188	0.32861
('BI-2536 1160', 'smCenterCompoundID: 10041', 'smSalt: 101', 'smLincsID: LSM-1041', 'smName: BI-2536', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	929.0	977.0	3228.0	0.30276	0.020919
('BMS345541 1161', 'smCenterCompoundID: 10028', 'smSalt: 102', 'smLincsID: LSM-1028', 'smName: BMS345541', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	929.0	2612.0	3228.0	0.80926	0.73215
('BMS-387032 1162', 'smCenterCompoundID: 10132', 'smSalt: 101', 'smLincsID: LSM-1132', 'smName: BMS-387032', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	929.0	795.0	3228.0	0.24638	-0.058252
('GDC-0980 1163', 'smCenterCompoundID: 10234', 'smSalt: 101', 'smLincsID: LSM-4257', 'smName: GDC-0980', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	929.0	1311.0	3228.0	0.40633	0.16636
('NVP-AEW541 1164', 'smCenterCompoundID: 10122', 'smSalt: 101', 'smLincsID: LSM-1122', 'smName: NVP-AEW541', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	929.0	3287.0	3228.0	1.0183	1.0256
('SB590885 1165', 'smCenterCompoundID: 10046', 'smSalt: 101', 'smLincsID: LSM-1046', 'smName: SB590885', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	929.0	3939.0	3228.0	1.2202	1.3093
('PIK-93 1166', 'smCenterCompoundID: 10190', 'smSalt: 101', 'smLincsID: LSM-1191', 'smName: PIK-93', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	929.0	2309.0	3228.0	0.7155	0.60049
('KIN001-043 1167', 'smCenterCompoundID: 10031', 'smSalt: 101', 'smLincsID: LSM-1031', 'smName: KIN001-043', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	929.0	3092.0	3228.0	0.95806	0.9411
('BYL719 1168', 'smCenterCompoundID: 10233', 'smSalt: 101', 'smLincsID: LSM-4256', 'smName: BYL719', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	929.0	2563.0	3228.0	0.79418	0.71098
('NVP-AUY922 1169', 'smCenterCompoundID: 10161', 'smSalt: 101', 'smLincsID: LSM-1162', 'smName: NVP-AUY922', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	929.0	1350.0	3228.0	0.41831	0.18318
('A443654 1170', 'smCenterCompoundID: 10045', 'smSalt: 101', 'smLincsID: LSM-1045', 'smName: A443654', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	929.0	638.0	3228.0	0.19764	-0.12669
('OSI-027 1171', 'smCenterCompoundID: 10063', 'smSalt: 102', 'smLincsID: LSM-1063', 'smName: OSI-027', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	929.0	1500.0	3228.0	0.46488	0.24857
('XMD11-85h 1172', 'smCenterCompoundID: 10087', 'smSalt: 101', 'smLincsID: LSM-5577', 'smName: XMD11-85h', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	929.0	2808.0	3228.0	0.86987	0.81727
('HG-6-64-01 1173', 'smCenterCompoundID: 10017', 'smSalt: 101', 'smLincsID: LSM-6015', 'smName: HG-6-64-01', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	929.0	1438.0	3228.0	0.44567	0.2216
('WH-4-025 1174', 'smCenterCompoundID: 10039', 'smSalt: 101', 'smLincsID: LSM-5431', 'smName: WH-4-025', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	929.0	1092.0	3228.0	0.33849	0.071089
('WZ-4-145 1175', 'smCenterCompoundID: 10082', 'smSalt: 101', 'smLincsID: LSM-5545', 'smName: WZ-4-145', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	929.0	1878.0	3228.0	0.58188	0.41286
('XMD16-144 1176', 'smCenterCompoundID: 10091', 'smSalt: 101', 'smLincsID: LSM-6299', 'smName: XMD16-144', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	929.0	1009.0	3228.0	0.31257	0.034694
('Brivanib 1177', 'smCenterCompoundID: 10177', 'smSalt: 101', 'smLincsID: LSM-1178', 'smName: Brivanib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	929.0	3013.0	3228.0	0.93338	0.90645
('NVP-BKM120 1178', 'smCenterCompoundID: 10147', 'smSalt: 101', 'smLincsID: LSM-1148', 'smName: NVP-BKM120', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	929.0	761.0	3228.0	0.23585	-0.073042
('BX-912 1179', 'smCenterCompoundID: 10055', 'smSalt: 101', 'smLincsID: LSM-1055', 'smName: BX-912', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	929.0	1348.0	3228.0	0.41769	0.18231
('Canertinib 1180', 'smCenterCompoundID: 10120', 'smSalt: 102', 'smLincsID: LSM-1120', 'smName: Canertinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	929.0	2707.0	3228.0	0.83879	0.77362
('Celastrol 1181', 'smCenterCompoundID: 10117', 'smSalt: 101', 'smLincsID: LSM-1117', 'smName: Celastrol', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	929.0	807.0	3228.0	0.2501	-0.053032
('CGP60474 1182', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	929.0	942.0	3228.0	0.29202	0.0058386
('CGP60474 1183', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	929.0	734.0	3228.0	0.22748	-0.084788
('CHIR-99021 1184', 'smCenterCompoundID: 10180', 'smSalt: 101', 'smLincsID: LSM-1181', 'smName: CHIR-99021', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	929.0	2965.0	3228.0	0.91871	0.88586
('CP724714 1185', 'smCenterCompoundID: 10010', 'smSalt: 101', 'smLincsID: LSM-1010', 'smName: CP724714', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	929.0	3000.0	3228.0	0.92935	0.90079
('CP466722 1186', 'smCenterCompoundID: 10009', 'smSalt: 101', 'smLincsID: LSM-1009', 'smName: CP466722', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	929.0	3417.0	3228.0	1.0586	1.0823
