	('totalCellCountBeforeTreatment 0',)	('totalCellCountAfterTreatment 1',)	('totalControlCellCount 2',)	('relativeCellCountAfterTreatment 3',)	('relativeGrowthRateAfterTreatment 4',)
('SB590885 4185', 'smCenterCompoundID: 10046', 'smSalt: 101', 'smLincsID: LSM-1046', 'smName: SB590885', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: L18')	962.0	8857.0	10605.0	0.83516	0.81872
('SB590885 4186', 'smCenterCompoundID: 10046', 'smSalt: 101', 'smLincsID: LSM-1046', 'smName: SB590885', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: L18')	962.0	9291.0	10605.0	0.87609	0.86372
('SB590885 4187', 'smCenterCompoundID: 10046', 'smSalt: 101', 'smLincsID: LSM-1046', 'smName: SB590885', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: L18')	962.0	8761.0	10605.0	0.82611	0.80876
('PIK-93 4188', 'smCenterCompoundID: 10190', 'smSalt: 101', 'smLincsID: LSM-1191', 'smName: PIK-93', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: K18')	962.0	10534.0	10605.0	0.9933	0.99263
('PIK-93 4189', 'smCenterCompoundID: 10190', 'smSalt: 101', 'smLincsID: LSM-1191', 'smName: PIK-93', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: K18')	962.0	10491.0	10605.0	0.98924	0.98817
('PIK-93 4190', 'smCenterCompoundID: 10190', 'smSalt: 101', 'smLincsID: LSM-1191', 'smName: PIK-93', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: K18')	962.0	10062.0	10605.0	0.94879	0.94368
('KIN001-043 4191', 'smCenterCompoundID: 10031', 'smSalt: 101', 'smLincsID: LSM-1031', 'smName: KIN001-043', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: C12')	962.0	9593.0	10605.0	0.90456	0.89504
('KIN001-043 4192', 'smCenterCompoundID: 10031', 'smSalt: 101', 'smLincsID: LSM-1031', 'smName: KIN001-043', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: C12')	962.0	9847.0	10605.0	0.92852	0.92138
('KIN001-043 4193', 'smCenterCompoundID: 10031', 'smSalt: 101', 'smLincsID: LSM-1031', 'smName: KIN001-043', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: C12')	962.0	10545.0	10605.0	0.99433	0.99377
('BYL719 4194', 'smCenterCompoundID: 10233', 'smSalt: 101', 'smLincsID: LSM-4256', 'smName: BYL719', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: N06')	962.0	10549.0	10605.0	0.99471	0.99418
('BYL719 4195', 'smCenterCompoundID: 10233', 'smSalt: 101', 'smLincsID: LSM-4256', 'smName: BYL719', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: N06')	962.0	10984.0	10605.0	1.0357	1.0393
('BYL719 4196', 'smCenterCompoundID: 10233', 'smSalt: 101', 'smLincsID: LSM-4256', 'smName: BYL719', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: N06')	962.0	10053.0	10605.0	0.94794	0.94275
('NVP-AUY922 4197', 'smCenterCompoundID: 10161', 'smSalt: 101', 'smLincsID: LSM-1162', 'smName: NVP-AUY922', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: H18')	962.0	838.0	10605.0	0.079019	-0.012876
('NVP-AUY922 4198', 'smCenterCompoundID: 10161', 'smSalt: 101', 'smLincsID: LSM-1162', 'smName: NVP-AUY922', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: H18')	962.0	863.0	10605.0	0.081376	-0.010283
('NVP-AUY922 4199', 'smCenterCompoundID: 10161', 'smSalt: 101', 'smLincsID: LSM-1162', 'smName: NVP-AUY922', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: H18')	962.0	801.0	10605.0	0.07553	-0.016713
('A443654 4200', 'smCenterCompoundID: 10045', 'smSalt: 101', 'smLincsID: LSM-1045', 'smName: A443654', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: I24')	962.0	10929.0	10605.0	1.0305	1.0336
('A443654 4201', 'smCenterCompoundID: 10045', 'smSalt: 101', 'smLincsID: LSM-1045', 'smName: A443654', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: I24')	962.0	11126.0	10605.0	1.0491	1.054
('A443654 4202', 'smCenterCompoundID: 10045', 'smSalt: 101', 'smLincsID: LSM-1045', 'smName: A443654', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: I24')	962.0	10731.0	10605.0	1.0119	1.0131
('OSI-027 4203', 'smCenterCompoundID: 10063', 'smSalt: 102', 'smLincsID: LSM-1063', 'smName: OSI-027', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: E12')	962.0	7092.0	10605.0	0.66873	0.63568
('OSI-027 4204', 'smCenterCompoundID: 10063', 'smSalt: 102', 'smLincsID: LSM-1063', 'smName: OSI-027', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: E12')	962.0	7184.0	10605.0	0.67741	0.64522
('OSI-027 4205', 'smCenterCompoundID: 10063', 'smSalt: 102', 'smLincsID: LSM-1063', 'smName: OSI-027', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: E12')	962.0	8088.0	10605.0	0.76265	0.73897
('XMD11-85h 4206', 'smCenterCompoundID: 10087', 'smSalt: 101', 'smLincsID: LSM-5577', 'smName: XMD11-85h', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: P24')	962.0	10703.0	10605.0	1.0092	1.0102
('XMD11-85h 4207', 'smCenterCompoundID: 10087', 'smSalt: 101', 'smLincsID: LSM-5577', 'smName: XMD11-85h', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: P24')	962.0	10821.0	10605.0	1.0204	1.0224
('XMD11-85h 4208', 'smCenterCompoundID: 10087', 'smSalt: 101', 'smLincsID: LSM-5577', 'smName: XMD11-85h', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: P24')	962.0	11312.0	10605.0	1.0667	1.0733
('HG-6-64-01 4209', 'smCenterCompoundID: 10017', 'smSalt: 101', 'smLincsID: LSM-6015', 'smName: HG-6-64-01', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: M06')	962.0	10248.0	10605.0	0.96633	0.96297
('HG-6-64-01 4210', 'smCenterCompoundID: 10017', 'smSalt: 101', 'smLincsID: LSM-6015', 'smName: HG-6-64-01', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: M06')	962.0	10211.0	10605.0	0.96284	0.95913
('HG-6-64-01 4211', 'smCenterCompoundID: 10017', 'smSalt: 101', 'smLincsID: LSM-6015', 'smName: HG-6-64-01', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: M06')	962.0	9775.0	10605.0	0.92173	0.91392
('WH-4-025 4212', 'smCenterCompoundID: 10039', 'smSalt: 101', 'smLincsID: LSM-5431', 'smName: WH-4-025', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: O12')	962.0	9823.0	10605.0	0.92625	0.91889
('WH-4-025 4213', 'smCenterCompoundID: 10039', 'smSalt: 101', 'smLincsID: LSM-5431', 'smName: WH-4-025', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: O12')	962.0	10327.0	10605.0	0.97378	0.97116
('WH-4-025 4214', 'smCenterCompoundID: 10039', 'smSalt: 101', 'smLincsID: LSM-5431', 'smName: WH-4-025', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: O12')	962.0	9700.0	10605.0	0.91465	0.90614
('WZ-4-145 4215', 'smCenterCompoundID: 10082', 'smSalt: 101', 'smLincsID: LSM-5545', 'smName: WZ-4-145', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: J24')	962.0	10316.0	10605.0	0.97274	0.97002
('WZ-4-145 4216', 'smCenterCompoundID: 10082', 'smSalt: 101', 'smLincsID: LSM-5545', 'smName: WZ-4-145', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: J24')	962.0	10675.0	10605.0	1.0066	1.0072
('WZ-4-145 4217', 'smCenterCompoundID: 10082', 'smSalt: 101', 'smLincsID: LSM-5545', 'smName: WZ-4-145', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: J24')	962.0	10280.0	10605.0	0.96934	0.96629
('XMD16-144 4218', 'smCenterCompoundID: 10091', 'smSalt: 101', 'smLincsID: LSM-6299', 'smName: XMD16-144', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: M12')	962.0	2596.0	10605.0	0.24479	0.16943
('XMD16-144 4219', 'smCenterCompoundID: 10091', 'smSalt: 101', 'smLincsID: LSM-6299', 'smName: XMD16-144', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: M12')	962.0	3001.0	10605.0	0.28298	0.21143
('XMD16-144 4220', 'smCenterCompoundID: 10091', 'smSalt: 101', 'smLincsID: LSM-6299', 'smName: XMD16-144', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: M12')	962.0	2495.0	10605.0	0.23526	0.15896
('Brivanib 4221', 'smCenterCompoundID: 10177', 'smSalt: 101', 'smLincsID: LSM-1178', 'smName: Brivanib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: P18')	962.0	10632.0	10605.0	1.0025	1.0028
('Brivanib 4222', 'smCenterCompoundID: 10177', 'smSalt: 101', 'smLincsID: LSM-1178', 'smName: Brivanib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: P18')	962.0	10454.0	10605.0	0.98575	0.98433
('Brivanib 4223', 'smCenterCompoundID: 10177', 'smSalt: 101', 'smLincsID: LSM-1178', 'smName: Brivanib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: P18')	962.0	10559.0	10605.0	0.99565	0.99522
('NVP-BKM120 4224', 'smCenterCompoundID: 10147', 'smSalt: 101', 'smLincsID: LSM-1148', 'smName: NVP-BKM120', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: H06')	962.0	10829.0	10605.0	1.0211	1.0232
('NVP-BKM120 4225', 'smCenterCompoundID: 10147', 'smSalt: 101', 'smLincsID: LSM-1148', 'smName: NVP-BKM120', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: H06')	962.0	11045.0	10605.0	1.0415	1.0456
('NVP-BKM120 4226', 'smCenterCompoundID: 10147', 'smSalt: 101', 'smLincsID: LSM-1148', 'smName: NVP-BKM120', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: H06')	962.0	10250.0	10605.0	0.96652	0.96317
('BX-912 4227', 'smCenterCompoundID: 10055', 'smSalt: 101', 'smLincsID: LSM-1055', 'smName: BX-912', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: L24')	962.0	9923.0	10605.0	0.93568	0.92926
('BX-912 4228', 'smCenterCompoundID: 10055', 'smSalt: 101', 'smLincsID: LSM-1055', 'smName: BX-912', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: L24')	962.0	9653.0	10605.0	0.91022	0.90126
('BX-912 4229', 'smCenterCompoundID: 10055', 'smSalt: 101', 'smLincsID: LSM-1055', 'smName: BX-912', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: L24')	962.0	9411.0	10605.0	0.8874	0.87617
('Canertinib 4230', 'smCenterCompoundID: 10120', 'smSalt: 102', 'smLincsID: LSM-1120', 'smName: Canertinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: H12')	962.0	7738.0	10605.0	0.72965	0.70267
('Canertinib 4231', 'smCenterCompoundID: 10120', 'smSalt: 102', 'smLincsID: LSM-1120', 'smName: Canertinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: H12')	962.0	7463.0	10605.0	0.70372	0.67416
('Canertinib 4232', 'smCenterCompoundID: 10120', 'smSalt: 102', 'smLincsID: LSM-1120', 'smName: Canertinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: H12')	962.0	8403.0	10605.0	0.79235	0.77164
('Celastrol 4233', 'smCenterCompoundID: 10117', 'smSalt: 101', 'smLincsID: LSM-1117', 'smName: Celastrol', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: G12')	962.0	11391.0	10605.0	1.0741	1.0815
('Celastrol 4234', 'smCenterCompoundID: 10117', 'smSalt: 101', 'smLincsID: LSM-1117', 'smName: Celastrol', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: G12')	962.0	11245.0	10605.0	1.0603	1.0664
('Celastrol 4235', 'smCenterCompoundID: 10117', 'smSalt: 101', 'smLincsID: LSM-1117', 'smName: Celastrol', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: G12')	962.0	11598.0	10605.0	1.0936	1.103
('CGP60474 4236', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: F06')	962.0	4882.0	10605.0	0.46034	0.4065
('CGP60474 4237', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: F06')	962.0	4300.0	10605.0	0.40547	0.34614
('CGP60474 4238', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: F06')	962.0	5216.0	10605.0	0.49184	0.44113
('CGP60474 4239', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: G06')	962.0	356.0	10605.0	0.033569	-0.062861
('CGP60474 4240', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: G06')	962.0	413.0	10605.0	0.038944	-0.05695
('CGP60474 4241', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: G06')	962.0	433.0	10605.0	0.040829	-0.054876
('CHIR-99021 4242', 'smCenterCompoundID: 10180', 'smSalt: 101', 'smLincsID: LSM-1181', 'smName: CHIR-99021', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: P18')	962.0	11363.0	10605.0	1.0715	1.0786
('CHIR-99021 4243', 'smCenterCompoundID: 10180', 'smSalt: 101', 'smLincsID: LSM-1181', 'smName: CHIR-99021', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: P18')	962.0	11373.0	10605.0	1.0724	1.0796
('CHIR-99021 4244', 'smCenterCompoundID: 10180', 'smSalt: 101', 'smLincsID: LSM-1181', 'smName: CHIR-99021', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: P18')	962.0	11618.0	10605.0	1.0955	1.105
('CP724714 4245', 'smCenterCompoundID: 10010', 'smSalt: 101', 'smLincsID: LSM-1010', 'smName: CP724714', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: A12')	962.0	10902.0	10605.0	1.028	1.0308
('CP724714 4246', 'smCenterCompoundID: 10010', 'smSalt: 101', 'smLincsID: LSM-1010', 'smName: CP724714', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: A12')	962.0	10632.0	10605.0	1.0025	1.0028
('CP724714 4247', 'smCenterCompoundID: 10010', 'smSalt: 101', 'smLincsID: LSM-1010', 'smName: CP724714', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: A12')	962.0	10797.0	10605.0	1.0181	1.0199
('CP466722 4248', 'smCenterCompoundID: 10009', 'smSalt: 101', 'smLincsID: LSM-1009', 'smName: CP466722', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: I12')	962.0	10975.0	10605.0	1.0349	1.0384
('CP466722 4249', 'smCenterCompoundID: 10009', 'smSalt: 101', 'smLincsID: LSM-1009', 'smName: CP466722', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: I12')	962.0	10592.0	10605.0	0.99876	0.99864
('CP466722 4250', 'smCenterCompoundID: 10009', 'smSalt: 101', 'smLincsID: LSM-1009', 'smName: CP466722', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: I12')	962.0	10313.0	10605.0	0.97246	0.96971
('Crizotinib 4251', 'smCenterCompoundID: 10027', 'smSalt: 101', 'smLincsID: LSM-1027', 'smName: Crizotinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: A24')	962.0	10613.0	10605.0	1.0007	1.0008
('Crizotinib 4252', 'smCenterCompoundID: 10027', 'smSalt: 101', 'smLincsID: LSM-1027', 'smName: Crizotinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: A24')	962.0	10906.0	10605.0	1.0284	1.0312
('Crizotinib 4253', 'smCenterCompoundID: 10027', 'smSalt: 101', 'smLincsID: LSM-1027', 'smName: Crizotinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: A24')	962.0	10582.0	10605.0	0.99782	0.9976
('CYT387 4254', 'smCenterCompoundID: 10140', 'smSalt: 101', 'smLincsID: LSM-1141', 'smName: CYT387', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: P12')	962.0	10073.0	10605.0	0.94983	0.94482
('CYT387 4255', 'smCenterCompoundID: 10140', 'smSalt: 101', 'smLincsID: LSM-1141', 'smName: CYT387', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: P12')	962.0	10439.0	10605.0	0.98434	0.98277
('CYT387 4256', 'smCenterCompoundID: 10140', 'smSalt: 101', 'smLincsID: LSM-1141', 'smName: CYT387', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: P12')	962.0	10005.0	10605.0	0.94341	0.93777
('Dasatinib 4257', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: D06')	962.0	9444.0	10605.0	0.89051	0.87959
('Dasatinib 4258', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 2', 'assayWell: D06')	962.0	9020.0	10605.0	0.85053	0.83562
('Dasatinib 4259', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 3', 'assayWell: D06')	962.0	8395.0	10605.0	0.7916	0.77081
('Dasatinib 4260', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 1', 'assayWell: I06')	962.0	2946.0	10605.0	0.27779	0.20573
('Dasatinib 4261', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 2', 'assayWell: I06')	962.0	3062.0	10605.0	0.28873	0.21776
('Dasatinib 4262', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6', 'replicate: 3', 'assayWell: I06')	962.0	2649.0	10605.0	0.24979	0.17493
('Dovitinib 4263', 'smCenterCompoundID: 10127', 'smSalt: 101', 'smLincsID: LSM-1127', 'smName: Dovitinib', 'clName: MCF 10A', 'clCenterSpecificID: 50583', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5', 'replicate: 1', 'assayWell: E24')	962.0	10639.0	10605.0	1.0032	1.0035
