	('meanTotalCellCountBeforeTreatment 0',)	('meanTotalCellCountAfterTreatment 1',)	('meanTotalControlCellCount 2',)	('meanRelativeCellCountAfterTreatment 3',)	('meanRelativeGrowthRateAfterTreatment 4',)
('332110 1254', 'smCenterCompoundID: 10142', 'smSalt: 101', 'smLincsID: LSM-1143', 'smName: Trametinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	658.0	905.0	3846.0	0.2353	0.077421
('332111 1255', 'smCenterCompoundID: 10111', 'smSalt: 101', 'smLincsID: LSM-1111', 'smName: TWS119', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	658.0	2381.0	3846.0	0.61915	0.54052
('332112 1256', 'smCenterCompoundID: 10068', 'smSalt: 101', 'smLincsID: LSM-1068', 'smName: PLX4032', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	658.0	3040.0	3846.0	0.79049	0.74724
('332113 1257', 'smCenterCompoundID: 10481', 'smSalt: 101', 'smLincsID: ', 'smName: Withaferin A', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	658.0	581.0	3846.0	0.15115	-0.024108
('332114 1258', 'smCenterCompoundID: 10481', 'smSalt: 101', 'smLincsID: ', 'smName: Withaferin A', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	658.0	583.0	3846.0	0.15158	-0.023585
('332115 1259', 'smCenterCompoundID: 10064', 'smSalt: 101', 'smLincsID: LSM-1064', 'smName: WYE-125132', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	658.0	1129.0	3846.0	0.29363	0.14779
('332116 1260', 'smCenterCompoundID: 10084', 'smSalt: 101', 'smLincsID: LSM-5970', 'smName: WZ3105', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	658.0	469.0	3846.0	0.12211	-0.059136
('332117 1261', 'smCenterCompoundID: 10086', 'smSalt: 101', 'smLincsID: LSM-1086', 'smName: XMD11-50', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	658.0	1683.0	3846.0	0.43767	0.32157
('332118 1262', 'smCenterCompoundID: 10149', 'smSalt: 102', 'smLincsID: LSM-1150', 'smName: Y39983', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	658.0	2439.0	3846.0	0.63432	0.55882
('332119 1263', 'smCenterCompoundID: 10109', 'smSalt: 101', 'smLincsID: LSM-1109', 'smName: YM 201636', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	658.0	2502.0	3846.0	0.65053	0.57837
('332120 1264', 'smCenterCompoundID: 10053', 'smSalt: 101', 'smLincsID: LSM-1053', 'smName: ZSTK474', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	658.0	1511.0	3846.0	0.39295	0.26762
('332121 1265', 'smCenterCompoundID: 10133', 'smSalt: 101', 'smLincsID: LSM-5742', 'smName: Afatinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	457.0	3846.0	0.11882	-0.063109
('332122 1266', 'smCenterCompoundID: 10035', 'smSalt: 101', 'smLincsID: LSM-1035', 'smName: Sigma A6730', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	1776.0	3846.0	0.46185	0.35074
('332123 1267', 'smCenterCompoundID: 10011', 'smSalt: 101', 'smLincsID: LSM-1011', 'smName: Flavopiridol', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	384.0	3846.0	0.10001	-0.085799
('332124 1268', 'smCenterCompoundID: 10004', 'smSalt: 101', 'smLincsID: LSM-1004', 'smName: AT-7519', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	304.0	3846.0	0.079214	-0.11089
('332125 1269', 'smCenterCompoundID: 10158', 'smSalt: 101', 'smLincsID: LSM-1159', 'smName: AZD 5438', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	383.0	3846.0	0.099668	-0.086217
('332126 1270', 'smCenterCompoundID: 10059', 'smSalt: 101', 'smLincsID: LSM-1059', 'smName: AZD-6482', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	1861.0	3846.0	0.48404	0.37751
('332127 1271', 'smCenterCompoundID: 10006', 'smSalt: 101', 'smLincsID: LSM-1006', 'smName: AZD7762', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	203.0	3846.0	0.052954	-0.14258
('332128 1272', 'smCenterCompoundID: 10007', 'smSalt: 101', 'smLincsID: LSM-1007', 'smName: AZD8055', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	103.0	3846.0	0.026954	-0.17394
('332129 1273', 'smCenterCompoundID: 10164', 'smSalt: 101', 'smLincsID: LSM-1165', 'smName: AZD8330', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	1027.0	3846.0	0.26711	0.11579
('332130 1274', 'smCenterCompoundID: 10067', 'smSalt: 101', 'smLincsID: LSM-1067', 'smName: AZD1152-HQPA', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	938.0	3846.0	0.24397	0.087877
('332131 1275', 'smCenterCompoundID: 10041', 'smSalt: 101', 'smLincsID: LSM-1041', 'smName: BI-2536', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	455.0	3846.0	0.11839	-0.063632
('332132 1276', 'smCenterCompoundID: 10028', 'smSalt: 102', 'smLincsID: LSM-1028', 'smName: BMS345541', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	317.0	3846.0	0.082507	-0.10692
('332133 1277', 'smCenterCompoundID: 10132', 'smSalt: 101', 'smLincsID: LSM-1132', 'smName: BMS-387032', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	519.0	3846.0	0.13503	-0.043556
('332134 1278', 'smCenterCompoundID: 10234', 'smSalt: 101', 'smLincsID: LSM-4257', 'smName: GDC-0980', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	1051.0	3846.0	0.27335	0.12332
('332135 1279', 'smCenterCompoundID: 10122', 'smSalt: 101', 'smLincsID: LSM-1122', 'smName: NVP-AEW541', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	945.0	3846.0	0.24579	0.090073
('332136 1280', 'smCenterCompoundID: 10046', 'smSalt: 101', 'smLincsID: LSM-1046', 'smName: SB590885', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	125.0	3846.0	0.032674	-0.16704
('332137 1281', 'smCenterCompoundID: 10190', 'smSalt: 101', 'smLincsID: LSM-1191', 'smName: PIK-93', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	1316.0	3846.0	0.34225	0.20645
('332138 1282', 'smCenterCompoundID: 10031', 'smSalt: 101', 'smLincsID: LSM-1031', 'smName: KIN001-043', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	1773.0	3846.0	0.46107	0.3498
('332139 1283', 'smCenterCompoundID: 10233', 'smSalt: 101', 'smLincsID: LSM-4256', 'smName: BYL719', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	2213.0	3846.0	0.57547	0.48782
('332140 1284', 'smCenterCompoundID: 10161', 'smSalt: 101', 'smLincsID: LSM-1162', 'smName: NVP-AUY922', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	709.0	3846.0	0.18443	0.016044
('332141 1285', 'smCenterCompoundID: 10045', 'smSalt: 101', 'smLincsID: LSM-1045', 'smName: A443654', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	258.0	3846.0	0.067081	-0.12553
('332142 1286', 'smCenterCompoundID: 10063', 'smSalt: 102', 'smLincsID: LSM-1063', 'smName: OSI-027', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	1177.0	3846.0	0.30602	0.16274
('332143 1287', 'smCenterCompoundID: 10087', 'smSalt: 101', 'smLincsID: LSM-5577', 'smName: XMD11-85h', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	1044.0	3846.0	0.27153	0.12113
('332144 1288', 'smCenterCompoundID: 10017', 'smSalt: 101', 'smLincsID: LSM-6015', 'smName: HG-6-64-01', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	184.0	3846.0	0.048014	-0.14854
('332145 1289', 'smCenterCompoundID: 10039', 'smSalt: 101', 'smLincsID: LSM-5431', 'smName: WH-4-025', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	186.0	3846.0	0.04836	-0.14812
('332146 1290', 'smCenterCompoundID: 10082', 'smSalt: 101', 'smLincsID: LSM-5545', 'smName: WZ-4-145', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	513.0	3846.0	0.13347	-0.045438
('332147 1291', 'smCenterCompoundID: 10091', 'smSalt: 101', 'smLincsID: LSM-6299', 'smName: XMD16-144', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	484.0	3846.0	0.12584	-0.05464
('332148 1292', 'smCenterCompoundID: 10177', 'smSalt: 101', 'smLincsID: LSM-1178', 'smName: Brivanib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	2718.0	3846.0	0.70677	0.64623
('332149 1293', 'smCenterCompoundID: 10147', 'smSalt: 101', 'smLincsID: LSM-1148', 'smName: NVP-BKM120', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	395.0	3846.0	0.10287	-0.082348
('332150 1294', 'smCenterCompoundID: 10055', 'smSalt: 101', 'smLincsID: LSM-1055', 'smName: BX-912', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	572.0	3846.0	0.14881	-0.026931
('332151 1295', 'smCenterCompoundID: 10120', 'smSalt: 102', 'smLincsID: LSM-1120', 'smName: Canertinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	351.0	3846.0	0.091348	-0.096255
('332152 1296', 'smCenterCompoundID: 10117', 'smSalt: 101', 'smLincsID: LSM-1117', 'smName: Celastrol', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	235.0	3846.0	0.061187	-0.13264
('332153 1297', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	366.0	3846.0	0.095334	-0.091445
('332154 1298', 'smCenterCompoundID: 10025', 'smSalt: 101', 'smLincsID: LSM-1025', 'smName: CGP60474', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	379.0	3846.0	0.098541	-0.087576
('332155 1299', 'smCenterCompoundID: 10180', 'smSalt: 101', 'smLincsID: LSM-1181', 'smName: CHIR-99021', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	2360.0	3846.0	0.61378	0.53404
('332156 1300', 'smCenterCompoundID: 10010', 'smSalt: 101', 'smLincsID: LSM-1010', 'smName: CP724714', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	3308.0	3846.0	0.86009	0.8312
('332157 1301', 'smCenterCompoundID: 10009', 'smSalt: 101', 'smLincsID: LSM-1009', 'smName: CP466722', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	1961.0	3846.0	0.51004	0.40888
('332158 1302', 'smCenterCompoundID: 10027', 'smSalt: 101', 'smLincsID: LSM-1027', 'smName: Crizotinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	867.0	3846.0	0.2256	0.06571
('332159 1303', 'smCenterCompoundID: 10140', 'smSalt: 101', 'smLincsID: LSM-1141', 'smName: CYT387', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	561.0	3846.0	0.14586	-0.030486
('332160 1304', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	608.0	3846.0	0.15817	-0.015638
('332161 1305', 'smCenterCompoundID: 10020', 'smSalt: 101', 'smLincsID: LSM-1020', 'smName: Dasatinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	436.0	3846.0	0.11336	-0.069697
('332162 1306', 'smCenterCompoundID: 10127', 'smSalt: 101', 'smLincsID: LSM-1127', 'smName: Dovitinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	868.0	3846.0	0.22586	0.066024
('332163 1307', 'smCenterCompoundID: 10069', 'smSalt: 101', 'smLincsID: LSM-1069', 'smName: Enzastaurin', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	3433.0	3846.0	0.89268	0.87052
('332164 1308', 'smCenterCompoundID: 10097', 'smSalt: 101', 'smLincsID: LSM-1097', 'smName: Erlotinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	2420.0	3846.0	0.62938	0.55286
('332165 1309', 'smCenterCompoundID: 10157', 'smSalt: 101', 'smLincsID: LSM-1158', 'smName: Foretinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	431.0	3846.0	0.11223	-0.071056
('332166 1310', 'smCenterCompoundID: 10040', 'smSalt: 101', 'smLincsID: LSM-1040', 'smName: R406', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	984.0	3846.0	0.25602	0.10241
('332167 1311', 'smCenterCompoundID: 10047', 'smSalt: 101', 'smLincsID: LSM-1047', 'smName: GDC-0941', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	1333.0	3846.0	0.34676	0.21189
('332168 1312', 'smCenterCompoundID: 10098', 'smSalt: 101', 'smLincsID: LSM-1098', 'smName: Gefitinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	3123.0	3846.0	0.81216	0.77338
('332169 1313', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	588.0	3846.0	0.15297	-0.021912
('332170 1314', 'smCenterCompoundID: 10108', 'smSalt: 101', 'smLincsID: LSM-1108', 'smName: Geldanamycin', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	425.0	3846.0	0.1105	-0.073147
('332171 1315', 'smCenterCompoundID: 10172', 'smSalt: 101', 'smLincsID: LSM-1173', 'smName: GSK1059615', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	223.0	3846.0	0.058067	-0.13641
('332172 1316', 'smCenterCompoundID: 10172', 'smSalt: 101', 'smLincsID: LSM-1173', 'smName: GSK1059615', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	479.0	3846.0	0.12463	-0.056104
('332173 1317', 'smCenterCompoundID: 10134', 'smSalt: 101', 'smLincsID: LSM-1134', 'smName: GSK1904529A', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	3670.0	3846.0	0.9543	0.94486
('332174 1318', 'smCenterCompoundID: 10146', 'smSalt: 101', 'smLincsID: LSM-1147', 'smName: GSK2126458', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	353.0	3846.0	0.091868	-0.095628
('332175 1319', 'smCenterCompoundID: 10128', 'smSalt: 101', 'smLincsID: LSM-1128', 'smName: GSK 690693', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	3279.0	3846.0	0.85255	0.82211
('332176 1320', 'smCenterCompoundID: 10014', 'smSalt: 101', 'smLincsID: LSM-1014', 'smName: GW843682', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	911.0	3846.0	0.23695	0.079408
('332177 1321', 'smCenterCompoundID: 10015', 'smSalt: 101', 'smLincsID: LSM-5982', 'smName: HG-5-113-01', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	581.0	3846.0	0.15123	-0.024003
('332178 1322', 'smCenterCompoundID: 10016', 'smSalt: 101', 'smLincsID: LSM-5245', 'smName: HG-5-88-01', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	2287.0	3846.0	0.59463	0.51093
('332179 1323', 'smCenterCompoundID: 10023', 'smSalt: 103', 'smLincsID: LSM-1023', 'smName: Imatinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	3447.0	3846.0	0.89623	0.8748
('332180 1324', 'smCenterCompoundID: 10100', 'smSalt: 101', 'smLincsID: LSM-36386', 'smName: JNK-9L', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	506.0	3846.0	0.13173	-0.04753
('332181 1325', 'smCenterCompoundID: 10019', 'smSalt: 101', 'smLincsID: LSM-5674', 'smName: JW-7-24-1', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	280.0	3846.0	0.072974	-0.11842
('332182 1326', 'smCenterCompoundID: 10051', 'smSalt: 104', 'smLincsID: LSM-1051', 'smName: Lapatinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	1772.0	3846.0	0.46072	0.34938
('332183 1327', 'smCenterCompoundID: 10115', 'smSalt: 102', 'smLincsID: LSM-1115', 'smName: LDN-193189', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	212.0	3846.0	0.055121	-0.13996
('332184 1328', 'smCenterCompoundID: 10182', 'smSalt: 101', 'smLincsID: LSM-1183', 'smName: Linifanib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	2041.0	3846.0	0.53067	0.43377
('332185 1329', 'smCenterCompoundID: 10135', 'smSalt: 101', 'smLincsID: LSM-1135', 'smName: Linsitinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	3511.0	3846.0	0.91304	0.89509
('332186 1330', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	25.0	3846.0	0.0065001	-0.19862
('332187 1331', 'smCenterCompoundID: 10479', 'smSalt: 102', 'smLincsID: ', 'smName: Mitoxantrone', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	35.0	3846.0	0.0091001	-0.19548
('332188 1332', 'smCenterCompoundID: 10057', 'smSalt: 102', 'smLincsID: LSM-1057', 'smName: MK2206', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	965.0	3846.0	0.25108	0.096451
('332189 1333', 'smCenterCompoundID: 10018', 'smSalt: 101', 'smLincsID: LSM-1018', 'smName: Neratinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	568.0	3846.0	0.14785	-0.028081
('332190 1334', 'smCenterCompoundID: 10099', 'smSalt: 101', 'smLincsID: LSM-1099', 'smName: Nilotinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	708.0	3846.0	0.18417	0.01573
('332191 1335', 'smCenterCompoundID: 10151', 'smSalt: 101', 'smLincsID: LSM-1152', 'smName: BIBF-1120', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	684.0	3846.0	0.17784	0.008097
('332192 1336', 'smCenterCompoundID: 10061', 'smSalt: 101', 'smLincsID: LSM-1061', 'smName: NU7441', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	747.0	3846.0	0.19431	0.027964
('332193 1337', 'smCenterCompoundID: 10232', 'smSalt: 101', 'smLincsID: LSM-4255', 'smName: BEZ235', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	971.0	3846.0	0.25246	0.098124
('332194 1338', 'smCenterCompoundID: 10024', 'smSalt: 101', 'smLincsID: LSM-1024', 'smName: NVP-TAE684', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	210.0	3846.0	0.054774	-0.14038
('332195 1339', 'smCenterCompoundID: 10071', 'smSalt: 101', 'smLincsID: LSM-1071', 'smName: PD0332991', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	1295.0	3846.0	0.3367	0.19976
('332196 1340', 'smCenterCompoundID: 10101', 'smSalt: 101', 'smLincsID: LSM-1101', 'smName: PD0325901', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	787.0	3846.0	0.20462	0.040406
('332197 1341', 'smCenterCompoundID: 10101', 'smSalt: 101', 'smLincsID: LSM-1101', 'smName: PD0325901', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	715.0	3846.0	0.1859	0.017821
('332198 1342', 'smCenterCompoundID: 10026', 'smSalt: 101', 'smLincsID: LSM-1026', 'smName: PD173074', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP6')	658.0	897.0	3846.0	0.23331	0.075016
('332199 1343', 'smCenterCompoundID: 10048', 'smSalt: 101', 'smLincsID: LSM-1048', 'smName: PD184352', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	1158.0	3846.0	0.30108	0.15678
('332200 1344', 'smCenterCompoundID: 10159', 'smSalt: 101', 'smLincsID: LSM-1160', 'smName: Pelitinib', 'clName: Hs 578T', 'clCenterSpecificID: 50238', 'smallMolConcentration: 10.0', 'ljpLibraryPlate: LJP5')	658.0	448.0	3846.0	0.11665	-0.065723
