	('meanTotalCellCountBeforeTreatment 0',)	('meanTotalCellCountAfterTreatment 1',)	('meanTotalControlCellCount 2',)	('meanRelativeCellCount 3',)	('meanNormalizedGrowthRateInhibitionValue 4',)
('JNK-9L 1072', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10100', 'smallmolecule_smLincsID: LSM-36386', 'smallmolecule_smName: JNK-9L', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	2543.0	1926.0	5418.0	0.35572	-0.22511
('JNK-9L 1073', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10100', 'smallmolecule_smLincsID: LSM-36386', 'smallmolecule_smName: JNK-9L', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6')	2543.0	1607.0	5418.0	0.29653	-0.34417
('PD0325901 1074', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	5450.0	5752.0	0.94742	0.91023
('PD0325901 1075', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	5400.0	5418.0	0.99803	0.99937
('PD0325901 1076', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5248.0	5752.0	0.91241	0.85016
('PD0325901 1077', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	5325.0	5418.0	0.98436	0.97472
('PD0325901 1078', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	2543.0	5303.0	5752.0	0.92189	0.86642
('PD0325901 1079', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	2543.0	5238.0	5418.0	0.96751	0.94186
('PD0325901 1080', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	2543.0	4778.0	5752.0	0.83063	0.70792
('PD0325901 1081', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	2543.0	4749.0	5418.0	0.87691	0.77341
('PD0325901 1082', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	2543.0	3638.0	5752.0	0.63259	0.35509
('PD0325901 1083', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	2543.0	3929.0	5418.0	0.72586	0.49169
('PD0325901 1084', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	2543.0	2519.0	5752.0	0.43811	-0.011882
('PD0325901 1085', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10101', 'smallmolecule_smLincsID: LSM-1101', 'smallmolecule_smName: PD0325901', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6')	2543.0	3118.0	5418.0	0.57515	0.20337
('Geldanamycin 1086', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10108', 'smallmolecule_smLincsID: LSM-1108', 'smallmolecule_smName: Geldanamycin', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	2298.0	5752.0	0.39948	-0.082734
('Geldanamycin 1087', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10108', 'smallmolecule_smLincsID: LSM-1108', 'smallmolecule_smName: Geldanamycin', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	2263.0	5418.0	0.41814	-0.10114
('Geldanamycin 1088', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10108', 'smallmolecule_smLincsID: LSM-1108', 'smallmolecule_smName: Geldanamycin', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	1929.0	5752.0	0.3354	-0.20969
('Geldanamycin 1089', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10108', 'smallmolecule_smLincsID: LSM-1108', 'smallmolecule_smName: Geldanamycin', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	2073.0	5418.0	0.38332	-0.17017
('Geldanamycin 1090', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10108', 'smallmolecule_smLincsID: LSM-1108', 'smallmolecule_smName: Geldanamycin', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	2543.0	2165.0	5752.0	0.37647	-0.12781
('Geldanamycin 1091', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10108', 'smallmolecule_smLincsID: LSM-1108', 'smallmolecule_smName: Geldanamycin', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	2543.0	2065.0	5418.0	0.38168	-0.17335
('Geldanamycin 1092', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10108', 'smallmolecule_smLincsID: LSM-1108', 'smallmolecule_smName: Geldanamycin', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	2543.0	2371.0	5752.0	0.41217	-0.057975
('Geldanamycin 1093', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10108', 'smallmolecule_smLincsID: LSM-1108', 'smallmolecule_smName: Geldanamycin', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	2543.0	2174.0	5418.0	0.40207	-0.13295
('Geldanamycin 1094', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10108', 'smallmolecule_smLincsID: LSM-1108', 'smallmolecule_smName: Geldanamycin', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	2543.0	1576.0	5752.0	0.27402	-0.33442
('Geldanamycin 1095', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10108', 'smallmolecule_smLincsID: LSM-1108', 'smallmolecule_smName: Geldanamycin', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	2543.0	1722.0	5418.0	0.31793	-0.30095
('Geldanamycin 1096', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10108', 'smallmolecule_smLincsID: LSM-1108', 'smallmolecule_smName: Geldanamycin', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	2543.0	837.0	5752.0	0.14564	-0.61211
('Geldanamycin 1097', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10108', 'smallmolecule_smLincsID: LSM-1108', 'smallmolecule_smName: Geldanamycin', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6')	2543.0	1120.0	5418.0	0.2066	-0.52902
('YM 201636 1098', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10109', 'smallmolecule_smLincsID: LSM-1109', 'smallmolecule_smName: YM 201636', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	6054.0	5752.0	1.0526	1.089
('YM 201636 1099', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10109', 'smallmolecule_smLincsID: LSM-1109', 'smallmolecule_smName: YM 201636', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5952.0	5752.0	1.0348	1.0591
('YM 201636 1100', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10109', 'smallmolecule_smLincsID: LSM-1109', 'smallmolecule_smName: YM 201636', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	2543.0	5792.0	5752.0	1.0069	1.0117
('YM 201636 1101', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10109', 'smallmolecule_smLincsID: LSM-1109', 'smallmolecule_smName: YM 201636', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	2543.0	5427.0	5752.0	0.9434	0.90322
('YM 201636 1102', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10109', 'smallmolecule_smLincsID: LSM-1109', 'smallmolecule_smName: YM 201636', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	2543.0	5005.0	5752.0	0.87013	0.77703
('YM 201636 1103', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10109', 'smallmolecule_smLincsID: LSM-1109', 'smallmolecule_smName: YM 201636', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	2543.0	3011.0	5752.0	0.52359	0.15411
('TWS119 1104', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10111', 'smallmolecule_smLincsID: LSM-1111', 'smallmolecule_smName: TWS119', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	5944.0	5752.0	1.0335	1.0568
('TWS119 1105', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10111', 'smallmolecule_smLincsID: LSM-1111', 'smallmolecule_smName: TWS119', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5472.0	5752.0	0.95134	0.91702
('TWS119 1106', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10111', 'smallmolecule_smLincsID: LSM-1111', 'smallmolecule_smName: TWS119', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	2543.0	6082.0	5752.0	1.0573	1.0966
('TWS119 1107', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10111', 'smallmolecule_smLincsID: LSM-1111', 'smallmolecule_smName: TWS119', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	2543.0	5977.0	5752.0	1.0392	1.0664
('TWS119 1108', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10111', 'smallmolecule_smLincsID: LSM-1111', 'smallmolecule_smName: TWS119', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	2543.0	3792.0	5752.0	0.65935	0.40245
('TWS119 1109', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10111', 'smallmolecule_smLincsID: LSM-1111', 'smallmolecule_smName: TWS119', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	2543.0	1147.0	5752.0	0.19944	-0.49233
('PF477736 1110', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10112', 'smallmolecule_smLincsID: LSM-1112', 'smallmolecule_smName: PF477736', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	1896.0	5752.0	0.32969	-0.22088
('PF477736 1111', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10112', 'smallmolecule_smLincsID: LSM-1112', 'smallmolecule_smName: PF477736', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	1652.0	5752.0	0.28722	-0.30699
('PF477736 1112', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10112', 'smallmolecule_smLincsID: LSM-1112', 'smallmolecule_smName: PF477736', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	2543.0	1575.0	5752.0	0.27382	-0.33454
('PF477736 1113', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10112', 'smallmolecule_smLincsID: LSM-1112', 'smallmolecule_smName: PF477736', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	2543.0	1519.0	5752.0	0.26404	-0.35475
('PF477736 1114', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10112', 'smallmolecule_smLincsID: LSM-1112', 'smallmolecule_smName: PF477736', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	2543.0	1573.0	5752.0	0.27345	-0.3354
('PF477736 1115', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10112', 'smallmolecule_smLincsID: LSM-1112', 'smallmolecule_smName: PF477736', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	2543.0	1353.0	5752.0	0.23532	-0.41477
('LDN-193189 1116', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10115', 'smallmolecule_smLincsID: LSM-1115', 'smallmolecule_smName: LDN-193189', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	5730.0	5752.0	0.99626	0.99362
('LDN-193189 1117', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10115', 'smallmolecule_smLincsID: LSM-1115', 'smallmolecule_smName: LDN-193189', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5820.0	5752.0	1.0118	1.02
('LDN-193189 1118', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10115', 'smallmolecule_smLincsID: LSM-1115', 'smallmolecule_smName: LDN-193189', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	2543.0	5986.0	5752.0	1.0407	1.069
('LDN-193189 1119', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10115', 'smallmolecule_smLincsID: LSM-1115', 'smallmolecule_smName: LDN-193189', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	2543.0	5893.0	5752.0	1.0246	1.0412
('LDN-193189 1120', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10115', 'smallmolecule_smLincsID: LSM-1115', 'smallmolecule_smName: LDN-193189', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	2543.0	3065.0	5752.0	0.53302	0.16958
('LDN-193189 1121', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10115', 'smallmolecule_smLincsID: LSM-1115', 'smallmolecule_smName: LDN-193189', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	2543.0	768.0	5752.0	0.13366	-0.63927
('PF431396 1122', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10116', 'smallmolecule_smLincsID: LSM-1116', 'smallmolecule_smName: PF431396', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	5789.0	5752.0	1.0064	1.0109
('PF431396 1123', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10116', 'smallmolecule_smLincsID: LSM-1116', 'smallmolecule_smName: PF431396', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	4706.0	5752.0	0.81815	0.68622
('PF431396 1124', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10116', 'smallmolecule_smLincsID: LSM-1116', 'smallmolecule_smName: PF431396', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	2543.0	3422.0	5752.0	0.59495	0.28656
('PF431396 1125', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10116', 'smallmolecule_smLincsID: LSM-1116', 'smallmolecule_smName: PF431396', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	2543.0	2483.0	5752.0	0.43179	-0.020008
('PF431396 1126', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10116', 'smallmolecule_smLincsID: LSM-1116', 'smallmolecule_smName: PF431396', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	2543.0	2286.0	5752.0	0.3975	-0.086609
('PF431396 1127', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10116', 'smallmolecule_smLincsID: LSM-1116', 'smallmolecule_smName: PF431396', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	2543.0	1530.0	5752.0	0.26607	-0.35056
('Celastrol 1128', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10117', 'smallmolecule_smLincsID: LSM-1117', 'smallmolecule_smName: Celastrol', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	5304.0	5418.0	0.98024	0.9665
('Celastrol 1129', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10117', 'smallmolecule_smLincsID: LSM-1117', 'smallmolecule_smName: Celastrol', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	5058.0	5418.0	0.93458	0.88155
('Celastrol 1130', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10117', 'smallmolecule_smLincsID: LSM-1117', 'smallmolecule_smName: Celastrol', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP6')	2543.0	2278.0	5418.0	0.42085	-0.095774
('Celastrol 1131', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10117', 'smallmolecule_smLincsID: LSM-1117', 'smallmolecule_smName: Celastrol', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP6')	2543.0	1758.0	5418.0	0.32481	-0.28718
('Celastrol 1132', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10117', 'smallmolecule_smLincsID: LSM-1117', 'smallmolecule_smName: Celastrol', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP6')	2543.0	1514.0	5418.0	0.27969	-0.37854
('Celastrol 1133', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10117', 'smallmolecule_smLincsID: LSM-1117', 'smallmolecule_smName: Celastrol', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP6')	2543.0	1765.0	5418.0	0.3261	-0.28454
('SU11274 1134', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10119', 'smallmolecule_smLincsID: LSM-1119', 'smallmolecule_smName: SU11274', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP5')	2543.0	6256.0	5752.0	1.0876	1.1478
('SU11274 1135', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10119', 'smallmolecule_smLincsID: LSM-1119', 'smallmolecule_smName: SU11274', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP5')	2543.0	5996.0	5752.0	1.0424	1.0717
('SU11274 1136', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10119', 'smallmolecule_smLincsID: LSM-1119', 'smallmolecule_smName: SU11274', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.37', 'ljpLibraryPlate: LJP5')	2543.0	6036.0	5752.0	1.0494	1.0834
('SU11274 1137', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10119', 'smallmolecule_smLincsID: LSM-1119', 'smallmolecule_smName: SU11274', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 1.11', 'ljpLibraryPlate: LJP5')	2543.0	5770.0	5752.0	1.003	1.0049
('SU11274 1138', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10119', 'smallmolecule_smLincsID: LSM-1119', 'smallmolecule_smName: SU11274', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 3.33', 'ljpLibraryPlate: LJP5')	2543.0	5612.0	5752.0	0.97572	0.95866
('SU11274 1139', 'smallmolecule_smSalt: 101', 'smallmolecule_smCenterCompoundID: 10119', 'smallmolecule_smLincsID: LSM-1119', 'smallmolecule_smName: SU11274', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 10', 'ljpLibraryPlate: LJP5')	2543.0	2510.0	5752.0	0.43649	-0.010956
('Canertinib 1140', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10120', 'smallmolecule_smLincsID: LSM-1120', 'smallmolecule_smName: Canertinib', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.04', 'ljpLibraryPlate: LJP6')	2543.0	2669.0	5418.0	0.4928	0.044926
('Canertinib 1141', 'smallmolecule_smSalt: 102', 'smallmolecule_smCenterCompoundID: 10120', 'smallmolecule_smLincsID: LSM-1120', 'smallmolecule_smName: Canertinib', 'cell_clCenterSpecificID: 50057', 'cell_clName: SK-BR-3', 'smallMolConcentration: 0.12', 'ljpLibraryPlate: LJP6')	2543.0	2262.0	5418.0	0.41789	-0.10164
